date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2006-03-17;66.036979;68.145754;9.713065;54.256500;67.975390;2.325181;16.996019;26.807930;41.935181;1.269711;0.304299;1.906577;3.507759;0.000000;12.803554;2.750481;6.141169;19.285687;0.376608;6.484903;29.532926;2.602484
2006-03-18;41.804430;59.217055;23.996021;50.837737;57.026129;3.214974;9.327052;16.876861;91.499994;4.887563;0.189416;4.180312;4.501649;0.000000;14.901893;1.627310;8.013873;5.161519;5.733862;21.361365;43.339025;2.194922
2006-03-19;37.266672;32.572176;4.945984;55.218009;66.138237;2.085627;13.626955;14.929730;38.111180;2.496915;0.103476;1.782346;3.554041;0.000000;27.561744;0.645756;5.868285;10.910600;3.545814;18.064415;9.035124;6.714920
2006-03-20;37.541360;28.141971;5.552617;51.173030;106.405659;2.411597;7.285513;17.076012;40.063582;1.100540;0.283067;1.800790;5.485747;0.000000;17.195531;5.707350;6.969831;8.002127;0.324160;11.945103;2.380881;2.093506
2006-03-21;74.457647;59.914811;11.716141;61.339901;74.334283;2.802409;3.898358;16.504398;70.020358;0.745002;0.629784;3.566963;4.138517;0.000000;18.896004;34.732970;9.420745;6.639651;0.319137;9.219355;20.018025;1.234301
2006-03-22;102.098140;86.379582;10.956506;75.665814;64.545036;3.634443;6.354723;16.694096;187.592705;2.425896;1.296347;8.138094;6.232972;0.000000;27.261772;13.704884;8.141649;12.675233;6.560843;12.602103;46.844128;7.120865
2006-03-23;73.404587;34.625013;2.290472;88.199697;68.855208;3.137860;12.250031;24.250914;26.489011;6.586830;2.515057;4.115247;7.834878;0.000000;23.744027;3.187943;6.690100;30.432611;10.186574;21.762487;64.314858;10.871430
2006-03-24;76.775374;44.296579;3.739693;75.472122;58.709975;1.828064;14.113894;39.483902;28.784456;1.720405;1.557481;2.294520;8.808425;0.000000;28.784730;3.768771;9.653902;15.953064;2.504136;12.877928;36.713160;3.820808
2006-03-25;95.021562;65.909590;5.608533;97.768329;62.134121;1.877880;11.581408;41.057090;54.078865;1.343666;2.495080;2.811999;7.905655;0.000000;50.679871;0.891681;7.116352;11.258423;1.463322;12.804573;13.362563;2.878196
2006-03-26;60.485865;42.888704;4.364528;96.557404;76.915721;1.943569;17.423235;32.746257;136.643009;0.639740;1.647766;4.160654;5.575830;0.000000;51.448839;1.955422;12.685137;7.535667;13.379381;73.719068;148.623331;2.724630
2006-03-27;46.497866;35.643505;3.535320;94.020452;77.674022;2.012538;29.332164;36.318005;70.274401;0.612807;2.085473;4.330064;10.889929;0.000000;39.956801;3.796834;11.404181;12.652099;17.610815;33.687693;120.717585;8.015906
2006-03-28;64.181365;43.807060;4.506479;89.602191;72.684678;1.499904;11.081758;35.145774;73.471467;0.798976;1.971492;1.406979;3.941105;0.000000;28.883422;8.228996;9.549017;8.728834;0.735930;13.276702;17.240658;0.502899
2006-03-29;82.648726;81.328077;8.627005;74.907478;66.327698;1.159970;9.033461;34.016075;324.173945;0.590875;2.133562;2.088957;4.047335;0.000000;30.504805;2.316198;12.322897;11.329362;0.936595;10.637007;7.782136;2.985496
2006-03-30;188.758325;92.031056;11.710930;89.403117;62.778256;2.737815;12.491343;36.909943;157.765967;3.393514;5.808623;12.311191;11.686346;0.000000;22.734116;5.494685;14.083384;7.506978;7.490736;49.441560;85.559939;2.235188
2006-03-31;83.016521;32.384744;3.040240;138.913410;74.064168;1.359431;22.531163;33.760062;28.374314;0.711196;3.162855;1.550742;9.852548;0.000000;43.329429;3.345774;13.638743;20.947338;7.344115;10.566560;14.260480;4.858629
2006-04-01;72.349958;63.049184;4.271115;124.727974;60.141129;3.105829;34.769941;45.939181;12.655222;0.609862;4.573076;2.645350;32.949687;0.000000;94.682967;12.556942;13.899846;23.836574;5.855343;17.306740;2.499792;11.533266
2006-04-02;54.938800;48.432284;4.249572;85.045235;63.801277;3.607256;35.413895;51.014366;27.012936;0.971906;2.045210;3.778935;30.219501;0.000000;72.677790;4.607557;9.683476;18.867270;28.988930;40.028779;37.950007;6.057521
2006-04-03;67.314865;45.113485;5.685681;89.233347;134.308154;3.306543;18.056136;53.877150;85.572536;1.226116;3.697803;11.932440;49.310034;0.000000;40.126613;3.841793;14.913658;18.431327;7.103272;12.210007;10.911868;5.424279
2006-04-04;77.631946;39.875641;7.092639;112.298262;172.286635;4.318244;23.758783;48.541502;22.204221;0.784933;3.644213;9.951252;20.853935;0.000000;77.091218;6.956302;13.455295;48.237521;6.647482;15.072888;1.741720;16.675709
2006-04-05;92.404899;53.419871;7.835414;110.148143;152.576931;4.182121;23.611818;45.615471;32.323196;0.349112;2.932337;11.914760;9.682834;0.000000;100.044893;33.828015;12.278416;26.554120;24.822436;50.410190;6.766383;11.550612
2006-04-06;68.553863;44.497696;11.401475;114.172268;292.820766;5.850224;33.843162;50.795532;56.839559;7.119651;2.898456;15.894648;8.637937;0.000000;36.639609;7.990198;14.595509;21.548322;3.093130;44.290561;22.482024;6.397357
2006-04-07;64.964881;35.708143;14.705665;122.120202;481.380301;10.236366;20.168852;51.972498;38.595812;2.958736;2.281337;15.399869;7.501274;0.000000;65.688396;3.809498;11.420223;17.040504;1.637166;20.308343;58.079913;2.567359
2006-04-08;82.947483;41.271633;13.562113;104.867982;586.888820;6.714693;27.089099;49.106711;25.676737;0.681855;2.573349;15.192867;8.137822;0.000000;60.690231;7.518626;12.605533;36.107707;2.366925;18.122325;18.488945;3.135084
2006-04-09;85.048651;41.608851;14.676604;116.872371;318.751484;6.490557;30.970973;58.869991;28.163533;2.296227;2.601686;22.125372;4.807816;0.000000;46.587025;11.478363;12.922715;27.020501;12.005628;42.622688;4.994966;7.860958
2006-04-10;65.945375;48.393253;18.801220;137.313548;260.542343;6.204384;25.315702;62.746386;32.716121;5.341079;2.139174;24.303358;2.462129;0.000000;74.526711;4.765822;9.490680;13.778898;6.316867;29.837052;1.070913;3.169999
2006-04-11;57.979649;52.465258;23.769631;113.599452;208.087819;8.190506;21.125450;55.278548;10.465620;3.712548;1.360534;20.834845;2.802842;0.000000;192.227305;3.115049;11.948572;9.690927;0.204599;13.208845;0.122005;0.365764
2006-04-12;48.990129;32.585578;28.046716;103.000578;192.648227;9.533104;20.087276;56.240776;61.370974;1.953369;0.897735;26.865992;3.111934;0.000000;35.158020;5.973999;15.036288;13.411269;0.428946;49.901289;0.021015;0.977210
2006-04-13;57.319675;24.071551;13.309877;117.124802;244.243041;10.664122;25.190285;54.989704;27.063246;1.740671;2.796634;28.242001;15.692399;0.000000;32.726448;12.666233;10.847981;15.739659;0.351504;27.205684;2.257028;2.814640
2006-04-14;82.040726;35.332678;13.190375;137.132757;324.411689;9.861234;28.799076;67.781765;9.055621;1.751691;4.939280;19.051536;5.309162;0.000000;49.927263;10.888624;8.472364;20.088899;3.099032;12.921607;4.597258;3.533244
2006-04-15;78.784883;51.885415;31.694236;138.953147;292.738570;10.822231;23.101349;83.699894;12.260844;1.155792;14.233560;32.677598;14.040512;0.068869;45.529840;12.243953;7.337746;12.853822;0.888639;21.429105;0.916945;2.681717
2006-04-16;96.859980;81.640247;39.888356;132.481900;266.306447;10.400336;24.843478;69.774290;16.987775;0.623308;10.271481;57.002759;5.165456;0.148518;44.917156;4.167378;6.345311;18.934778;0.366824;21.093401;1.527713;2.338961
2006-04-17;111.301264;61.311465;70.832608;143.393086;305.126315;12.876035;31.402778;70.322039;19.395727;0.394312;10.216428;100.744363;4.490833;0.178719;56.248936;1.693312;11.588159;14.914361;2.601219;24.124134;5.984385;4.615803
2006-04-18;147.935388;97.842317;72.741785;146.866894;259.246305;15.735604;29.258686;83.297298;21.244153;0.466912;11.770759;110.372445;18.585031;0.121577;63.407677;11.170941;11.238219;15.442802;5.204816;27.420758;29.798975;5.527559
2006-04-19;156.602297;113.431720;73.454604;146.632326;288.286247;17.813355;28.916597;80.764785;10.715304;0.585598;16.296258;98.755900;33.963814;0.102330;40.340131;26.685470;7.611746;14.007016;1.757148;21.665537;14.295924;4.377595
2006-04-20;101.586199;121.451775;112.149894;161.704271;363.711057;20.444828;24.845116;76.066221;12.657411;1.345039;10.867876;172.572610;18.307521;0.134387;51.109466;18.157057;8.499713;24.658388;6.983910;18.047550;16.128518;4.703500
2006-04-21;77.866729;81.379449;61.941967;210.207641;325.285539;17.640927;24.398856;93.553008;14.288921;0.720732;6.959711;123.321930;11.494476;0.186532;85.882410;6.415042;8.200681;29.765844;0.697981;4.612360;10.549097;2.088889
2006-04-22;74.615525;72.838771;52.869426;174.903599;358.480990;18.997854;32.202484;91.558767;27.562271;0.431251;10.818515;96.150532;11.036229;0.260845;73.408532;13.043158;11.519857;19.917705;0.148295;6.909083;45.447706;2.568856
2006-04-23;162.653073;44.780348;34.657836;185.429966;310.322252;14.457432;39.888757;94.342185;43.824398;1.136150;17.435596;50.949626;12.664556;0.674751;35.098849;16.718756;8.631025;15.812356;5.262833;21.943244;63.524927;4.097736
2006-04-24;97.903243;71.821809;55.339287;162.491874;276.259313;14.378223;33.703008;79.774198;26.106903;0.782074;16.202350;85.534987;7.977098;0.595386;92.232404;23.844581;7.065961;14.144161;0.257849;6.516487;8.376452;1.151532
2006-04-25;173.996046;83.922120;58.695349;161.406815;325.252608;18.624697;31.955885;82.729950;62.023917;0.875906;11.890693;134.858816;4.272936;0.435625;51.944842;17.371661;8.537505;13.341859;1.868971;9.232986;10.447989;1.035124
2006-04-26;96.558900;69.483550;30.521111;172.122707;325.199960;12.140640;27.007808;90.419749;64.416150;2.225932;12.735875;46.862585;9.723058;0.630061;34.722856;19.268021;12.694236;12.488734;1.151696;5.702099;5.194634;1.340838
2006-04-27;102.923568;60.497538;33.948551;180.960225;348.170322;11.864162;24.014110;96.085962;66.632262;1.424741;13.436789;41.136186;4.582032;0.982646;36.980041;19.941171;10.956033;45.171980;2.538016;6.898407;6.905529;2.641273
2006-04-28;105.335840;78.488220;29.918036;182.504219;373.451180;13.623040;27.714251;98.727061;55.058622;1.949746;10.749771;31.424338;9.760346;1.040275;57.023880;37.744526;15.894231;18.677820;14.633060;18.825792;9.015332;6.801112
