date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2086-02-27;31.060087;24.572784;1.656874;230.199224;157.163302;1.491663;3.923478;14.932374;16.388784;0.003207;0.373809;86.879811;1.017855;0.000000;22.462004;1.988477;2.006071;7.440044;16.587397;6.744098;41.711736;13.015244
2086-02-28;22.677458;18.924210;0.992330;229.644243;301.133806;1.567343;3.054774;11.167431;27.915494;0.029433;0.376077;44.101808;2.663540;0.000000;29.527603;3.808018;2.145126;4.680719;0.130065;3.092437;4.982549;0.397080
2086-03-01;27.974779;50.520186;45.618871;121.879662;258.736614;3.245283;5.069038;6.838170;107.307170;1.227166;0.714574;3.239673;17.275391;0.000000;26.608727;0.844819;5.881908;2.588994;1.854214;20.482571;26.607843;1.508139
2086-03-02;21.961850;98.845611;87.293488;113.346503;269.664429;6.289378;10.378800;8.862515;221.573488;0.927790;0.180688;15.046422;13.280253;0.000000;19.118004;1.192639;7.723515;8.412063;13.820456;26.209855;26.394609;6.091323
2086-03-03;39.200674;52.802136;11.548131;133.047871;210.264361;1.844049;24.881930;8.465586;70.619752;0.125893;1.603544;3.847399;1.951535;0.000000;6.892086;2.770450;2.532903;13.424235;5.404414;11.135715;62.008285;4.188208
2086-03-04;25.041183;26.315274;5.922193;136.249248;291.120885;1.008254;4.701688;13.827024;55.119404;0.197996;0.094178;0.463571;1.462952;0.000000;18.340668;4.555591;2.578054;12.573162;4.635360;5.436499;9.019459;2.676203
2086-03-05;25.963860;19.518888;6.412048;144.628325;456.527910;1.038838;1.975540;9.186574;30.156146;0.363906;0.082285;0.383860;3.848263;0.000000;4.490976;2.793331;2.076398;7.034892;0.038825;5.866485;0.304368;2.196129
2086-03-06;15.181399;13.341609;7.949514;185.063030;876.633931;1.317747;3.309342;16.513214;19.310086;0.247135;0.397028;1.420457;5.141180;0.000000;5.344202;2.023659;4.334103;5.808274;0.033309;6.700061;0.177021;1.421803
2086-03-07;19.126070;16.021639;9.477738;158.715836;344.749916;2.042369;5.023341;14.851777;16.590299;0.034284;0.316964;4.411921;3.877146;0.000000;7.533662;1.089025;6.119340;4.404584;0.003100;2.178657;0.026027;0.859922
2086-03-08;18.749034;17.488994;13.468839;145.735190;241.307441;3.173500;8.078070;11.130033;40.748393;3.429912;0.927300;3.752162;5.958998;0.000000;8.173330;2.312989;3.466784;4.203222;0.038612;4.031043;3.858531;0.514273
2086-03-09;21.520776;14.205435;12.901312;151.786122;252.473913;1.788415;13.152598;8.759493;31.123630;4.524589;0.375998;5.502658;1.842302;0.000000;10.767279;2.428405;3.346006;5.516189;7.219983;22.862297;61.360180;1.880834
2086-03-10;22.441031;12.143710;10.015967;151.770207;221.915028;1.220802;5.419400;11.961436;32.212102;1.603761;0.071146;0.327156;0.981852;0.000000;12.215538;0.396663;2.132527;10.824807;0.506212;2.528200;9.207706;6.996632
2086-03-11;23.663817;14.350325;7.520309;152.247263;244.537584;1.214370;5.418086;12.173029;35.347895;0.570251;0.132322;0.195427;1.300231;0.000000;18.347538;0.556895;2.161302;5.543400;0.207765;12.867969;0.982067;0.453933
2086-03-12;53.375691;19.340304;14.104335;188.828240;411.765909;1.289370;3.188057;12.363816;25.856591;0.624935;2.018699;0.741991;2.523256;0.000000;23.565794;1.225951;2.567965;4.836316;0.036378;15.991211;0.260196;1.060074
2086-03-13;69.751853;18.291984;11.293885;193.374184;410.336504;2.257979;2.709689;9.315573;15.942713;2.153990;1.286270;1.421341;14.419170;0.000000;21.587674;1.925043;3.473233;1.660325;0.221039;14.734919;0.984411;0.573748
2086-03-14;68.988694;16.699089;6.358834;174.903251;339.394995;3.239196;2.119127;16.670594;29.523928;1.278685;1.548488;1.001950;4.750892;0.000000;22.153566;2.093473;3.046232;4.939009;0.435371;4.524996;2.095015;0.473232
2086-03-15;48.159135;20.627477;5.871150;172.890181;418.298699;2.294571;3.467556;16.915873;27.667514;1.259591;3.545180;4.732070;4.915146;0.000000;15.045204;0.483360;1.557299;8.820317;0.939057;2.752203;10.228691;1.621667
2086-03-16;60.112189;15.753715;11.275459;186.820789;263.138820;3.858120;9.706356;23.430874;31.368353;0.863893;3.644564;15.102116;6.290619;0.000000;12.611350;5.306040;1.594861;9.761414;1.104454;15.045478;59.943957;2.750536
2086-03-17;81.235667;45.821485;42.686053;199.520925;236.256743;4.701609;15.230123;19.903110;45.443893;0.320431;3.114304;44.422481;8.060388;0.000000;29.204806;2.001704;3.196957;7.507002;4.097184;18.426567;58.383578;0.994586
2086-03-18;68.628883;64.237859;64.931030;191.074113;248.102522;6.870595;11.687093;12.165718;51.657699;0.356353;1.957716;79.689634;13.547557;0.000000;40.264713;9.144335;5.204057;5.859950;0.799771;8.634304;11.881288;0.313622
2086-03-19;56.356668;30.809983;20.316055;161.846371;228.440900;5.975979;8.556512;15.852672;89.925369;0.523201;0.401767;46.679477;19.184015;0.000000;13.146575;9.624002;5.287640;6.644888;1.639777;27.205688;136.961039;0.268880
2086-03-20;36.669282;11.768020;7.526021;163.473769;248.288899;2.035848;13.718347;14.552241;267.410348;2.110448;1.196805;1.792480;26.730211;0.000000;4.372046;4.521893;6.308261;11.009404;1.882598;9.627733;47.524428;0.955078
2086-03-21;98.602067;19.303782;13.118901;171.868763;254.413619;1.674423;2.749707;14.295910;554.676078;1.416725;4.835041;11.176464;2.754770;0.000000;18.272590;9.643439;4.915296;6.421312;0.000000;2.036892;3.796879;0.022337
2086-03-22;77.617835;32.775074;43.970563;199.743943;256.382904;6.693736;5.993186;13.752486;143.353277;1.744704;2.613277;54.023297;7.457086;0.000000;28.605601;25.283414;9.255776;11.043469;8.052397;41.369688;77.691152;0.481142
2086-03-23;55.569233;33.692115;17.819696;209.840833;294.482320;2.593647;9.051216;19.213143;16.131293;3.450749;1.783833;4.543219;15.092836;0.000000;16.654893;12.536744;15.515551;5.506614;1.292755;5.116968;12.016437;1.943278
2086-03-24;48.979865;28.618910;27.274816;187.088313;425.266613;6.148455;7.412577;21.063587;32.715169;2.212788;1.464564;20.366716;2.844562;0.000000;13.881100;32.529709;12.611197;5.083058;0.001523;2.595489;0.158745;0.621886
2086-03-25;48.872325;32.674699;32.467695;230.607715;616.574429;5.745753;8.472321;24.497469;36.460708;1.444243;1.359629;21.935026;1.680897;0.000000;21.796461;35.834287;9.080351;3.555510;0.006224;2.226463;0.010137;0.019392
2086-03-26;106.882721;67.391473;37.968366;251.160992;481.961704;6.780961;10.816935;37.294273;95.330455;3.091111;3.429388;42.179572;5.996558;0.000000;5.710267;14.618383;7.600331;3.465858;0.009325;7.892638;0.043985;0.025867
2086-03-27;59.855801;36.015946;21.725693;197.702062;353.549347;5.426166;7.553709;37.875739;157.563429;5.197712;2.032412;10.209567;26.731333;0.000000;19.688372;11.426724;7.956763;4.533235;4.462980;22.068779;59.905401;0.064904
2086-03-28;45.502481;43.097813;34.504960;227.061539;284.058118;4.210874;11.953615;22.227945;36.456177;0.958243;1.092571;3.571783;4.960985;0.000000;54.867837;14.788747;10.435532;5.200910;3.075499;4.087561;9.937642;1.101453
2086-03-29;40.018565;38.473231;40.272705;189.755269;370.160031;8.353716;5.397088;25.967312;31.032924;1.500708;1.292590;19.974887;5.354733;0.000000;36.359216;5.005345;13.757157;4.032391;0.114827;8.265853;0.356005;0.288631
2086-03-30;40.685898;28.165181;31.623246;168.591287;406.279713;6.788957;13.613560;21.788936;19.100356;2.490972;0.777095;17.053846;8.077284;0.000000;25.429477;0.776050;8.990720;8.985739;0.065111;8.537061;0.018821;0.609681
2086-03-31;48.571640;47.718383;47.477666;188.267354;620.687009;8.662466;12.656844;24.455170;43.419048;0.737153;1.639088;25.249836;5.323637;0.000000;14.453184;4.587873;10.891679;8.231214;0.008082;5.196494;0.029953;0.158525
2086-04-01;52.461653;27.414483;24.267194;207.897287;355.364357;7.527004;15.778698;29.989498;12.214366;1.245221;2.285057;8.774211;44.813601;0.000000;7.291123;26.090790;5.902626;12.692273;0.174437;49.842687;2.886787;0.072053
2086-04-02;44.510038;26.051157;17.917827;195.809036;275.728135;7.244765;12.217911;47.000912;25.690431;2.238645;2.050190;8.501282;17.258298;0.000000;3.221521;40.863721;6.116464;5.403205;0.034454;4.535376;0.579179;0.510649
2086-04-03;53.279580;31.248402;25.770066;185.245957;225.610685;10.007391;12.254208;48.560310;37.543361;7.563314;4.226651;8.861145;18.515493;0.000000;9.118155;22.521092;5.266355;5.008900;0.000000;1.856630;0.011057;0.232428
2086-04-04;50.648467;59.733794;44.419245;172.370949;214.128015;17.217997;9.239189;48.020613;90.312914;2.457308;3.943951;30.887658;9.883996;0.000000;23.757779;11.252400;8.985837;5.860677;0.455232;0.982076;0.231976;0.037744
2086-04-05;55.042661;45.245657;36.858844;180.809268;326.492346;12.158402;11.484254;41.886202;104.295296;0.764766;3.766454;19.263422;35.603171;0.000000;6.395745;4.688812;9.013233;5.233885;3.410514;25.461918;26.909901;0.481484
2086-04-06;61.847446;26.113917;23.166048;219.446122;568.404235;11.747772;10.029579;45.671754;102.343920;1.193350;3.627286;17.269126;5.365804;0.000000;10.098343;10.407646;3.902747;5.919474;8.738637;23.448182;70.594746;1.288002
2086-04-07;55.732194;29.768482;19.207338;233.877413;486.776403;9.583637;6.454043;42.232479;50.493525;0.986417;3.492710;14.561362;2.890232;0.000000;18.323549;12.090390;3.557992;10.992013;2.340953;5.405268;11.349496;2.608988
2086-04-08;41.055768;25.322856;22.989055;228.682581;287.043237;8.589737;7.385291;53.339591;21.257405;4.025780;2.360620;10.329063;7.247096;0.000000;6.201871;6.574218;5.567834;3.382043;0.000919;3.415926;3.233628;0.197247
2086-04-09;42.964946;21.181657;31.154353;223.370297;328.193576;12.277871;10.402300;53.383624;50.816184;2.369102;3.970528;14.007514;2.099056;0.000000;11.228620;11.173680;9.008400;4.142172;0.029191;1.764394;0.494217;0.037614
2086-04-10;45.524189;19.781936;39.044571;189.369987;298.256315;16.357416;11.519175;47.755688;141.059767;2.447317;3.090057;27.413123;27.902735;0.000000;30.521606;18.411318;12.450066;1.771385;0.030733;2.953814;0.063334;1.131230
2086-04-11;43.986904;16.829731;25.853401;195.182091;386.846060;12.543888;14.819883;47.223200;37.514837;0.622225;2.213498;15.192893;6.802912;0.000000;24.494028;16.626027;5.465354;6.241927;0.290369;3.749800;0.524524;0.885593
2086-04-12;48.377163;22.718325;29.217773;245.926137;363.783325;21.713735;13.972322;62.143558;123.484423;0.753071;2.629043;36.706535;30.782529;0.000000;19.647497;25.817309;7.178343;7.161826;0.325801;1.416793;0.228490;1.628548
2086-04-13;39.746091;11.997065;15.159818;196.467929;301.989424;8.307370;10.920435;58.862430;70.322223;0.507083;1.854862;3.914101;27.357029;0.000000;8.630563;14.968252;5.465273;5.708960;1.810529;7.495129;32.489022;0.996332
2086-04-14;30.588320;24.194642;24.694295;217.093253;301.097086;7.318857;17.721334;69.281511;71.243606;0.097816;1.780791;4.971907;10.936010;0.000000;12.645527;8.758779;7.215182;9.647360;1.518345;2.826969;10.791912;5.559716
2086-04-15;37.628608;13.566516;21.276018;198.724953;308.792339;10.098458;19.110442;60.720676;56.986633;0.006714;4.657514;5.773717;6.532745;0.561879;8.087039;17.909141;7.103109;10.412338;0.261768;10.899179;1.135711;0.407332
2086-04-16;62.594341;27.652985;27.545645;210.075950;402.573538;15.309006;6.296049;63.906819;42.312172;0.005221;7.480533;9.593116;4.499569;0.302907;11.316945;15.499365;7.484117;7.599237;0.025359;15.417722;0.021528;0.040533
2086-04-17;52.579599;52.317368;37.669257;230.004427;507.669792;14.916325;8.565196;59.195683;137.388856;1.402747;6.128879;25.657744;19.763059;0.442290;40.977825;11.643781;10.135131;7.106201;0.013149;5.432761;0.630559;0.028454
2086-04-18;42.395145;16.764221;21.900666;225.647465;686.004552;16.155500;16.119862;61.524713;99.238639;1.056724;5.697871;16.768355;25.030350;0.656222;10.344357;19.484556;11.084669;5.917091;4.605380;5.726283;11.188524;0.522287
2086-04-19;37.427492;17.062078;14.149910;213.692728;353.535505;8.599210;15.817754;63.947926;82.917224;1.597259;5.810291;11.759636;44.908466;0.473793;3.320682;17.382477;9.782587;7.303015;3.041183;7.166318;11.084455;0.567389
2086-04-20;52.417318;14.625703;15.918061;196.096783;353.377062;9.835070;13.064056;63.781863;10.770600;2.664746;5.204338;9.774590;18.044327;0.292963;3.617833;12.107714;10.890931;7.473580;8.405535;5.452336;2.868703;2.734591
2086-04-21;77.969008;17.346304;26.566592;209.725772;363.259348;9.376425;12.628671;54.945761;9.145458;1.380003;9.860577;13.667713;17.385533;0.328874;5.841701;7.055513;9.722892;13.610337;4.602394;3.803845;8.008106;3.535493
2086-04-22;69.203535;53.866047;47.042303;215.608675;297.081515;12.466942;10.053239;62.682663;33.728547;0.521317;7.348635;56.081718;15.340048;0.630931;17.369437;2.578054;8.205704;11.548707;4.118766;3.396667;1.602502;1.748541
2086-04-23;65.490741;74.382789;58.594270;200.953807;382.510438;17.256305;8.584452;72.399026;52.723787;0.087340;7.686754;127.249282;3.439284;0.439888;13.814604;5.933458;10.277329;6.805253;0.039567;7.142517;0.281371;0.460793
2086-04-24;63.636607;33.810634;25.144003;197.280122;493.315621;12.949761;9.692242;72.335136;27.529516;0.212047;5.224469;46.864757;5.803809;0.747240;2.845154;4.492146;10.689288;5.295730;0.010806;6.620110;2.602284;0.446465
2086-04-25;99.313617;46.904432;31.835705;196.353981;489.472412;15.853385;8.742387;75.744861;32.038145;1.255522;5.521524;33.978645;1.294526;0.883792;5.310315;17.853555;10.225111;5.217072;1.149064;5.410752;18.558657;0.507303
