date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2086-01-19;53.770106;65.843979;9.529918;2.837363;24.049112;2.949953;0.083943;0.080047;10.841148;0.570093;3.178426;4.693889;0.152405;0.000000;0.727164;6.850608;1.219576;0.870031;0.004343;3.854814;0.022727;0.594183
2086-01-20;96.208479;29.071250;4.218810;4.456885;28.130804;1.610727;0.111949;0.065974;138.598892;0.302716;6.227251;6.236338;0.351662;0.000000;6.772246;0.960482;1.158897;0.750641;0.005550;2.455084;0.811671;1.071292
2086-01-21;56.972484;180.459460;33.463672;6.507743;43.750986;3.511756;0.123400;0.129033;155.022787;0.366927;2.330311;86.446476;1.439199;0.000000;17.315748;6.906266;1.505369;3.173965;0.646376;13.854647;11.491281;1.429503
2086-01-22;45.189145;36.774861;12.460634;9.889607;68.406301;4.624185;0.499686;0.055019;69.007604;0.612721;4.158661;37.736884;8.537418;0.000000;33.122867;7.468674;9.690896;3.441657;12.836649;14.776802;116.004710;5.185453
2086-01-23;44.864185;36.554154;1.286500;9.634148;76.979088;1.031644;1.944913;0.764484;5.348681;2.481347;1.430425;20.509970;22.411192;0.000000;21.270453;5.095379;4.254277;3.994581;32.778257;40.142059;190.736056;6.996160
2086-01-24;40.071645;21.500523;1.420929;7.738274;30.838832;2.502287;10.137400;0.380038;10.406109;1.885965;2.067530;9.991438;18.611317;0.000000;36.311839;5.751261;10.903243;19.377014;30.406631;28.469327;127.715692;14.040552
2086-01-25;79.032928;59.342868;1.746218;10.484410;35.358253;0.393957;14.857497;0.216643;9.542830;0.392480;2.797237;3.307376;12.939814;0.000000;15.049865;1.575032;5.177296;17.821741;0.879747;9.757798;16.682605;4.228229
2086-01-26;41.007198;124.777492;37.844468;15.741291;96.880898;4.202325;1.918521;0.665406;99.134118;0.135257;1.766849;77.059300;3.999282;0.000000;5.170301;14.300848;2.327877;4.972533;0.258671;3.878626;3.157044;3.491201
2086-01-27;40.968430;40.907289;4.307752;17.528027;46.056157;4.260418;4.679971;0.095470;29.491530;0.852838;1.591708;10.836591;13.493694;0.000000;4.771245;43.114518;4.542509;5.375846;1.637286;4.531306;6.401380;3.748125
2086-01-28;57.974985;41.060644;7.660284;12.635900;106.711661;6.866979;4.655791;1.788157;20.124463;0.904525;3.252316;43.777987;17.762859;0.000000;6.895576;39.682375;1.179850;6.788383;1.103951;4.864086;9.695919;4.460152
2086-01-29;63.216728;42.063134;6.259596;18.909386;151.360536;7.153932;4.488871;2.582614;55.601864;0.286322;2.497158;21.880767;8.572826;0.000000;10.356665;21.393523;5.139895;3.742450;0.124017;6.075871;14.121965;2.723933
2086-01-30;64.099781;88.393929;25.547103;16.014637;99.237642;6.429058;3.502340;3.175373;152.223142;3.764083;2.327214;14.022094;14.060122;0.000000;5.385034;20.705207;6.460164;4.976472;0.066856;2.628169;8.922300;0.797816
2086-01-31;41.416242;133.647038;39.007280;12.586722;64.685557;7.225106;3.323030;4.613308;159.967059;6.489585;1.441166;20.129709;20.004882;0.000000;8.803937;13.291518;6.647946;2.400436;0.005423;3.469385;1.601663;0.361279
2086-02-01;36.529104;134.790557;27.073324;16.593644;48.440206;12.376345;5.118370;6.432031;190.048887;2.454303;1.028082;36.156660;3.982169;0.000000;3.540097;52.175524;3.883086;3.987041;0.001861;23.343196;2.167324;0.991232
2086-02-02;79.070933;89.614092;12.304320;22.114788;43.802643;9.129024;5.244931;5.144684;82.704198;1.136108;3.181819;28.918859;10.752600;0.000000;4.992439;58.406315;6.121241;3.324670;3.684246;65.593241;27.659668;3.921127
2086-02-03;51.619086;46.085116;1.796245;27.552581;52.755012;6.742684;12.278271;4.707973;12.188557;3.042601;1.052482;9.462611;2.449225;0.000000;5.596854;46.517271;0.976921;4.944109;9.735442;53.702786;167.659767;8.061444
2086-02-04;72.523079;83.042102;2.456896;22.110871;66.502385;5.376827;10.860348;6.443079;19.189460;5.265524;2.624746;10.902011;0.768054;0.000000;9.490163;38.997137;2.601548;7.571914;11.626138;19.148766;34.065496;25.422584
2086-02-05;128.175620;173.940036;13.599888;22.974458;43.577936;9.622236;5.981217;8.812278;90.452639;4.209327;4.536390;32.024820;6.448296;0.000000;1.363586;42.546049;8.041138;8.463320;14.567256;19.167132;51.916059;32.906724
2086-02-06;204.754207;185.821582;14.815471;23.607166;51.259107;10.725600;17.048399;11.975732;57.585012;3.200872;7.462015;60.685200;5.533215;0.000000;3.351370;39.612341;4.130577;10.709769;29.814848;47.634928;125.588889;30.573364
2086-02-07;63.735020;154.725622;28.512107;23.145679;57.394434;34.514503;11.855120;11.068763;239.912923;5.320456;2.381863;218.166097;21.137088;0.000000;2.977402;45.639558;13.826261;9.048136;37.265453;52.556436;104.023124;14.035167
2086-02-08;59.468568;53.992184;1.529315;21.358149;36.116467;12.753413;6.557675;7.784438;80.364823;2.805027;2.387240;21.600503;23.220695;0.000000;7.571515;22.626113;6.975076;9.959968;10.619651;12.593766;54.212805;2.423379
2086-02-09;61.082158;64.213807;1.511529;24.836385;45.995781;12.060901;3.232796;3.697208;90.830448;3.455484;1.842224;26.214123;15.295389;0.000000;24.378323;34.084201;8.517653;13.094484;10.966388;18.695290;51.730498;0.777134
2086-02-10;112.441916;101.978184;3.393857;18.895735;46.673493;12.088783;10.204362;2.231071;49.862892;2.383574;3.794864;30.051129;12.970344;0.000000;46.506382;27.215934;13.722208;22.486153;25.669980;28.781235;165.989419;14.081052
2086-02-11;66.519644;86.325651;5.912711;16.368630;37.737484;10.050324;3.239671;3.391133;53.510523;0.888390;2.376751;26.904588;5.050302;0.000000;33.078294;48.708686;12.598870;14.063511;27.899422;35.902907;213.375402;9.065640
2086-02-12;97.646184;92.781381;5.366920;16.710451;29.017329;10.290942;6.814330;7.176753;55.356168;2.167956;2.906336;15.815578;10.641187;0.000000;52.211468;65.383144;11.177670;14.830770;6.543191;12.922617;77.054969;27.392817
2086-02-13;54.230777;67.670034;6.993345;18.419684;25.798980;15.978576;4.873040;6.218245;73.848187;1.632305;2.563311;14.131011;11.246046;0.000000;47.808844;116.694809;6.918680;9.643297;0.028730;12.816277;6.735810;3.401567
2086-02-14;67.945959;89.297632;6.797747;30.933162;35.493570;14.044600;6.630411;11.499470;101.735414;5.679613;1.973506;30.523385;7.883406;0.000000;12.851645;48.749198;8.495271;6.793755;0.484734;15.705330;1.150856;0.469988
2086-02-15;42.386062;111.204268;26.779468;45.505004;42.057295;21.931104;8.953479;12.037919;159.253724;5.182668;0.897185;147.926077;5.654410;0.000000;24.264967;70.490900;11.614087;6.003901;0.322186;8.439119;0.340471;0.685121
2086-02-16;45.618069;78.910234;2.510027;34.591597;34.412743;13.509072;9.209118;11.772661;57.264964;3.413736;1.309123;15.253989;15.177631;0.000000;22.315295;65.820945;8.753134;4.346677;0.873002;27.337510;10.057392;3.080534
2086-02-17;55.801780;79.031454;6.676319;32.385913;20.687528;11.843893;10.242128;17.384602;89.370558;2.842392;0.923591;16.379572;1.951953;0.000000;67.001007;44.534994;8.352661;6.034465;3.075861;35.506763;1.647218;7.454604
2086-02-18;32.699114;34.075400;4.164352;28.181374;27.035590;12.039490;11.393357;8.766517;179.305262;1.927895;0.462511;15.503951;6.880143;0.000000;105.237813;17.550260;11.350058;7.273604;0.791463;15.190571;1.041090;19.347328
2086-02-19;38.413985;23.495624;3.590353;30.334256;23.758979;11.292092;9.107585;6.083867;389.639567;1.177348;0.556330;9.666485;4.633410;0.000000;94.649997;9.764737;6.943812;11.877092;2.279119;21.431480;2.129244;26.289841
2086-02-20;41.892883;26.052832;2.223806;28.300988;17.616447;9.755340;7.771942;5.116734;474.926587;0.410380;0.353698;6.086513;1.073959;0.000000;8.164623;21.470669;10.139441;7.019343;0.234693;41.240854;0.455060;6.451376
2086-02-21;36.564698;32.324072;1.710487;27.845836;16.448725;9.149893;6.549656;5.779015;211.591949;0.215802;0.575358;4.229137;3.136910;0.000000;11.029127;33.029874;12.744511;6.140572;0.037507;36.628620;0.120190;0.849983
2086-02-22;61.933825;62.089170;1.904855;24.547298;15.144131;10.479280;7.699468;7.817652;26.617973;0.158517;2.129825;7.638129;2.038547;0.000000;10.417422;34.122868;11.112165;8.366404;0.000000;13.121833;0.308939;0.113147
2086-02-23;88.726441;70.539222;6.967004;30.488903;21.030578;12.197469;8.673331;12.684652;84.060563;1.035919;5.685249;35.314631;9.308222;0.000000;20.968435;19.630187;15.237446;5.215887;1.113509;7.166041;31.420755;3.619801
2086-02-24;64.201413;54.683562;2.854299;39.098678;35.620197;11.097391;9.370134;12.782713;89.799856;0.377543;2.197129;7.484387;8.345437;0.000000;12.551165;18.608200;14.239233;6.726127;4.883062;22.175923;88.744167;15.814487
2086-02-25;32.566374;65.038404;6.340595;32.449991;45.707943;14.720757;11.512881;7.407705;98.434314;0.313924;1.107630;9.662320;7.496739;0.000000;17.580069;18.553471;9.602850;9.784719;3.329327;8.408447;13.457789;24.540969
2086-02-26;60.146734;35.775810;4.560804;30.667796;30.434319;10.643121;13.058962;6.122145;304.649402;0.101825;2.131269;12.725277;4.000427;0.000000;23.535870;14.001237;14.265855;10.409315;0.801060;6.102282;1.425005;6.671280
2086-02-27;70.380136;60.390359;5.573349;30.585275;14.781169;8.999349;13.795967;6.466151;39.373152;0.048030;3.917928;13.044655;2.528998;0.000000;19.251189;10.297567;12.484379;5.446144;0.292470;4.139641;0.684295;1.866951
2086-02-28;114.055165;52.950777;4.691785;28.912572;17.811141;8.117808;11.281558;5.989886;21.203337;0.053115;5.897561;19.690170;4.538698;0.000000;25.951872;12.266296;13.825612;5.767077;1.080300;1.765259;1.146558;1.611062
2086-03-01;66.495356;80.224365;31.462776;20.934855;13.520385;5.876987;23.280541;6.731088;105.916683;0.213560;2.445446;60.845135;5.584861;0.000000;48.846894;23.617544;13.033168;8.762321;11.620925;11.360849;35.745127;0.546797
2086-03-02;60.935482;31.658682;4.214507;22.200217;27.889367;6.133786;37.040040;6.327025;31.706680;1.552943;1.595101;15.773725;12.542952;0.000000;95.814832;37.175351;5.702575;22.317701;38.070971;32.874379;168.363759;5.984755
2086-03-03;58.525529;25.706918;5.666615;20.269998;45.663211;3.437266;38.392626;5.680835;21.647736;1.664165;1.657899;7.120671;34.491291;0.000000;149.347244;31.284461;8.049975;9.457529;20.138553;10.555829;42.621502;2.849104
2086-03-04;128.862482;52.454075;8.633768;20.781630;78.074213;4.849970;23.936972;6.427637;99.987818;1.075553;4.141962;10.827257;5.849870;0.000000;152.411453;30.425993;10.013291;13.070104;1.224591;5.634944;3.423927;1.763587
2086-03-05;70.234754;52.031262;22.766034;23.987625;227.863388;9.011662;18.923383;5.317933;160.516195;0.585034;2.602803;54.214246;1.314020;0.000000;77.348997;26.348540;9.067782;6.938953;1.575638;17.092886;30.290902;0.816933
2086-03-06;107.956089;48.269326;5.467004;21.383755;92.084209;6.036368;30.876217;4.171774;221.827880;1.125428;3.424163;11.357757;6.871791;0.000000;54.063996;27.181606;11.764488;15.843607;7.971946;37.393306;53.509422;8.041542
2086-03-07;112.317020;64.818754;6.493722;19.556178;53.784236;4.900406;31.392952;5.477571;17.506761;1.601610;3.917064;9.987751;4.534701;0.000000;35.273117;54.227844;5.053087;15.884634;14.214582;16.373001;75.574564;1.222523
2086-03-08;72.287362;86.226607;19.223471;20.602062;31.520450;6.572046;17.163508;6.841711;61.941052;2.171186;2.157629;22.278411;1.859315;0.000000;67.344960;47.446340;5.819418;30.762994;1.807481;3.382416;16.348668;2.470940
2086-03-09;65.245402;76.167201;20.306166;21.867083;27.285659;7.300732;18.322744;4.948348;15.414741;5.671728;1.771672;40.842033;1.109685;0.000000;88.588217;15.494618;7.385749;21.151146;15.019614;28.239261;104.806960;5.986543
2086-03-10;89.996847;59.173649;27.887590;18.684701;38.701202;6.442940;25.231715;4.714553;35.995282;7.718395;1.877953;25.171085;2.537220;0.000000;44.671311;23.736475;6.198989;41.566164;11.867493;21.725630;65.598858;8.588314
2086-03-11;67.267995;59.508310;10.172447;26.575450;43.542675;6.058448;27.159195;5.386580;103.105565;2.171887;1.634851;22.236827;1.571576;0.000000;33.661963;57.915874;5.398054;88.680488;4.156987;14.767480;14.654021;13.813747
2086-03-12;81.400152;40.029555;7.108841;21.840617;48.774805;5.882017;22.755381;5.695357;18.265942;0.772017;2.105524;14.017277;4.570114;0.000000;11.988209;30.385744;4.598560;22.769481;0.361295;30.438561;2.486290;1.437667
2086-03-13;100.827025;69.453607;19.967554;21.674826;52.138709;5.583172;15.837528;7.153259;75.168185;3.389996;2.364909;25.072158;2.921365;0.000000;16.225935;12.054743;2.766045;19.825596;0.166648;22.627924;0.565775;3.003943
2086-03-14;76.672705;38.534310;8.639685;21.733754;59.550003;7.665124;21.555724;5.424163;117.519748;2.599964;1.388474;29.145026;2.102035;0.000000;16.404188;17.427371;7.093573;18.473907;1.464307;9.102989;28.771587;1.434355
2086-03-15;45.312588;31.507684;6.948785;20.503269;35.655216;5.843141;26.498893;5.479763;52.883329;1.166239;0.489694;9.999878;6.028602;0.000000;27.154735;31.278567;2.927218;21.172684;0.541392;7.625900;6.290209;1.764629
2086-03-16;61.967359;42.939969;5.966101;25.687898;68.421175;4.891004;19.596917;5.156987;17.151808;1.272486;0.499120;9.343724;5.621040;0.000000;29.952412;31.565190;2.343269;10.534790;0.115061;21.697987;0.311219;1.065806
2086-03-17;69.680628;66.374588;17.986207;34.714518;59.642632;8.233750;24.805188;4.259253;72.317064;1.270348;1.057160;25.149513;6.710650;0.000000;40.327701;19.469129;5.017779;11.281858;0.338377;20.786830;0.550789;0.443344
2086-03-18;96.601489;44.962118;7.231774;20.745087;33.283022;6.365371;27.702684;10.162659;78.523480;0.486066;2.836099;15.263428;10.136040;0.000000;29.841455;16.484981;4.481922;15.371695;4.486148;10.865957;8.166129;0.593431
2086-03-19;76.547170;86.207375;35.696403;33.235689;97.322083;7.520422;28.684405;9.023469;114.994437;1.259089;1.691707;61.644014;19.131675;0.000000;26.613946;8.088677;4.035080;12.141115;0.492394;12.134998;2.086898;2.167252
2086-03-20;44.053848;45.325261;38.125333;26.565829;29.892329;15.087563;25.592074;39.182599;315.271901;0.821669;0.933892;106.778593;4.287810;0.000000;13.523143;21.044113;3.808875;13.778792;0.043574;15.719312;0.218789;1.232339
2086-03-21;56.533268;22.578155;5.963285;30.416109;32.224949;5.969235;29.708002;41.736274;90.848662;0.413763;0.249952;22.265361;1.518260;0.000000;45.069334;19.105253;6.291717;13.493651;0.006310;10.291703;0.029262;0.455483
2086-03-22;55.114929;26.371346;3.568224;34.616482;51.873734;5.212787;23.617228;24.265975;20.370162;2.737085;0.507989;8.252799;8.590021;0.000000;64.087210;10.443431;2.027607;15.140061;0.001989;3.713110;2.946785;1.100601
2086-03-23;69.940451;74.796168;23.896046;29.066896;63.372392;9.728858;20.196857;21.862106;92.977073;1.051230;2.544325;77.703333;7.844396;0.000000;25.426305;16.032228;3.524488;15.361951;0.040125;6.126831;0.281910;2.286937
2086-03-24;72.234728;50.575356;27.095254;47.228867;74.742093;7.684365;19.311194;20.967488;168.777045;0.845587;2.717752;50.835863;1.969141;0.000000;12.919460;21.302254;2.628965;12.958640;0.002733;7.645269;0.016907;3.206294
2086-03-25;102.264761;34.082463;7.825168;56.607867;157.530678;7.331185;18.896539;29.893058;38.438500;0.910008;2.585842;22.182693;2.824182;0.000000;32.715551;25.592485;2.016680;14.343300;0.002901;3.799729;0.000000;1.379909
2086-03-26;67.007286;35.657988;11.377636;114.789862;231.221017;9.364629;25.301163;46.233092;46.050332;0.463530;2.512650;20.977771;5.426271;0.000000;31.134603;55.587905;3.162353;20.838370;0.002689;1.342421;0.000000;1.977484
2086-03-27;69.824195;41.442654;16.055420;99.319238;216.261813;8.697569;24.037024;49.949627;140.883365;0.361395;2.629806;28.926662;1.982898;0.000000;37.552175;44.893214;4.388583;22.719100;0.019895;0.971406;0.060745;1.515997
2086-03-28;69.296922;49.103737;19.305080;111.763541;321.365037;10.380125;20.222703;60.290349;113.005980;1.532996;2.264808;37.568706;3.750661;0.000000;83.639425;20.455208;3.664628;22.437424;0.008509;3.778434;0.036413;0.596685
2086-03-29;70.468940;49.023259;27.674866;154.462228;325.899923;10.718521;22.755707;73.973662;221.105251;4.952068;2.932584;34.387864;9.104400;0.000000;60.485758;20.593776;4.405147;13.070865;0.001662;4.546906;0.009309;0.298643
2086-03-30;66.347181;39.469711;23.352948;154.581378;329.162381;9.966426;26.358836;54.832171;233.975004;3.030366;2.923868;29.792824;5.417023;0.000000;29.788794;16.385352;3.314915;13.802484;0.019117;2.095551;0.156900;0.477041
2086-03-31;86.177186;28.206138;10.073652;231.267391;550.843236;7.044643;36.344804;53.481108;43.812446;0.670674;3.764207;13.814266;4.658096;0.000000;19.198453;5.997783;2.806166;15.245393;0.956025;1.174975;1.670371;2.102827
2086-04-01;84.318145;24.154191;9.967372;137.844664;411.347246;8.900176;21.030555;39.404944;77.911332;0.027333;8.285858;10.239307;3.169295;0.000000;24.413101;3.881706;2.616593;14.098272;1.202884;3.012203;2.207089;1.130065
2086-04-02;84.324050;32.170712;13.786290;93.885712;224.765235;8.204046;16.877264;33.406655;55.207624;0.490755;6.937546;15.786962;7.273042;0.000000;33.129768;5.643485;2.551959;10.522029;1.293118;3.040648;1.240066;3.798542
2086-04-03;88.003742;28.066794;18.306042;96.210734;316.092482;7.917829;23.936906;37.298992;30.877325;1.006889;5.540625;29.733248;4.088582;0.000000;23.035280;9.608377;2.531117;10.672722;2.698314;2.843477;6.305624;1.055588
2086-04-04;89.368804;27.691538;14.330769;158.319516;378.568649;9.036081;20.509195;38.457501;16.759963;1.366989;7.073375;31.064484;3.275256;0.000000;38.056018;8.670559;3.698785;6.738746;1.215555;1.301610;3.129958;0.274162
2086-04-05;86.374554;32.724758;11.869683;161.740708;367.733811;8.809691;15.927776;36.392622;42.845665;3.610463;7.684328;17.398386;4.965468;0.000000;29.382459;6.640377;3.164741;6.741237;1.213496;3.043569;1.482302;1.246287
2086-04-06;77.257802;33.843181;13.532809;186.128863;449.765296;8.947894;13.660495;46.808830;12.790043;1.865507;6.917318;16.036799;4.471936;0.000000;19.814964;9.733574;2.390992;8.435494;0.814162;3.534454;0.546617;1.689984
2086-04-07;90.101515;36.553530;14.919353;147.207350;388.192303;9.880224;17.098414;42.959627;59.258840;0.677305;7.226413;16.953598;5.674669;0.000000;10.867396;5.484879;2.162830;11.039581;0.492361;1.877194;0.503624;2.234290
2086-04-08;94.049818;35.020839;19.076127;149.805489;348.409362;7.348229;20.085408;37.183734;71.734704;0.453712;7.090723;16.329380;13.368420;0.000000;11.810472;4.142830;2.092140;13.004500;0.549562;1.041866;0.286048;2.331597
2086-04-09;90.520348;30.847602;21.223619;170.573517;345.491378;9.643449;28.670889;51.678552;35.381848;2.083464;7.752597;17.679848;8.013367;0.000000;22.799018;3.142869;1.943726;10.401964;1.318322;2.365091;0.446593;1.986581
2086-04-10;81.226060;24.773100;20.028257;160.028635;269.767122;11.527496;28.159824;54.904651;37.939131;1.822677;7.290155;16.129226;13.160600;0.000000;48.327373;2.347203;2.393538;8.673778;4.692819;6.452853;6.233698;1.237980
2086-04-11;75.113212;11.439324;7.560966;165.806475;240.799307;5.738210;26.105573;51.000628;49.760746;1.763371;6.831489;4.699321;5.417425;0.000000;31.557868;4.220782;1.209080;17.389677;4.329870;6.977944;7.001354;3.020831
2086-04-12;98.878198;15.623949;7.787657;162.168229;264.560886;4.578915;21.078044;51.233535;66.614866;1.311865;8.164416;6.155464;3.844924;0.000000;6.512364;4.558152;1.000912;7.321267;0.016963;5.747712;1.094448;0.433750
2086-04-13;103.067886;56.351708;25.130370;167.258829;262.666613;6.935529;18.317288;48.136517;46.063092;1.066676;9.962143;47.464327;5.407276;0.000000;17.537319;6.276964;1.053865;9.569455;0.258240;7.320957;0.463148;0.776913
2086-04-14;76.518507;46.648962;33.066819;191.038560;247.169985;11.972086;22.782247;51.403224;68.976315;2.740442;8.285215;47.635918;18.932784;0.000000;14.461584;11.981160;3.928250;6.860857;8.466203;28.139061;138.513428;0.516127
2086-04-15;105.136454;18.277734;8.038017;183.125381;261.463393;7.553702;40.180671;51.213203;38.516558;3.071047;22.259299;6.301551;4.638249;1.902236;17.173396;12.267251;0.755788;10.571232;10.681941;22.426429;77.752432;3.032435
2086-04-16;107.274862;26.095937;12.465253;184.444866;336.453679;8.484143;44.605855;50.539907;51.475803;2.061508;22.138468;9.446395;1.210770;2.538584;9.971876;6.794504;0.818954;11.211491;0.717491;3.926837;7.942031;0.674681
2086-04-17;149.385267;39.660037;18.504467;230.956446;503.105485;7.260177;29.451404;58.497152;91.956407;3.157586;25.918285;11.974525;1.609934;1.992008;19.134058;4.829523;0.631114;26.446535;0.021151;8.198580;0.140097;0.574484
2086-04-18;99.766666;36.544046;22.832681;286.215308;759.716751;5.619027;23.849897;67.447762;83.986978;1.474400;21.038732;17.250233;4.906898;2.103892;27.923415;2.279090;1.000997;21.002660;3.129086;7.964576;0.613485;6.215154
2086-04-19;95.197052;31.852413;19.132719;291.464679;461.738803;7.050063;16.190871;74.423455;25.152674;0.621769;22.547334;17.457875;2.771574;2.375641;14.205383;19.543435;1.629829;21.548974;1.274544;7.582435;14.240434;2.474535
2086-04-20;87.823288;25.208105;20.021815;264.514609;379.383576;8.073071;22.884375;67.009453;20.810365;2.471222;21.959076;22.915632;3.071305;2.686732;9.336065;37.626095;1.419749;16.430187;1.119227;9.241241;8.566578;1.609089
2086-04-21;99.860902;27.507295;23.321102;272.230330;424.281034;10.819886;14.783533;69.955631;47.780223;5.833383;24.400943;33.648971;3.211770;2.534082;8.315782;27.009638;0.917655;10.528776;0.357059;8.480441;0.921593;2.220043
2086-04-22;88.726222;56.761691;31.949328;299.685810;457.606970;10.090192;16.074914;81.784753;58.288736;1.556560;24.111518;61.845393;2.524420;2.429024;13.515539;9.289591;0.982889;12.506281;0.398008;3.707726;0.284812;3.744267
2086-04-23;118.745754;50.542396;22.020531;307.992818;482.158726;6.096217;20.180803;81.582519;19.853441;0.032411;27.286813;24.186335;1.915294;2.494329;11.505533;3.451367;0.737276;13.059681;0.005096;3.784571;0.034016;0.463599
2086-04-24;95.538843;36.304072;24.495286;304.427616;520.471832;7.574584;26.402412;70.635672;14.297869;0.008991;25.724493;24.213694;6.849671;2.214416;11.370108;2.401306;1.422734;9.900088;0.280339;21.370939;0.492735;0.926077
2086-04-25;99.121713;29.734098;26.433112;294.018336;493.061642;8.385863;21.593495;83.134249;16.762474;0.010762;23.937368;29.820028;3.836203;2.708074;14.236290;5.524650;1.413796;8.481051;11.423045;25.394721;7.304266;0.734395
2086-04-26;113.646392;34.615173;27.017853;312.201268;439.151932;9.478385;21.940747;92.208174;15.859313;0.081661;24.365449;27.304530;6.898087;2.132492;24.432670;6.251104;1.343334;8.367143;3.833601;8.753762;5.001474;0.729606
2086-04-27;148.319173;133.696957;52.950886;364.125200;453.210284;11.525223;19.100416;91.625240;31.482813;0.346033;28.245357;89.566296;22.108188;1.278754;12.598703;9.237954;2.721584;9.316025;0.171039;3.124311;2.572586;0.167308
2086-04-28;171.873397;40.214946;56.232668;347.813462;438.459704;16.025240;22.976687;93.777941;68.077095;0.873536;31.311125;77.889013;7.523179;1.757647;12.306286;17.148592;3.033805;10.050370;0.066406;8.497323;3.649105;0.566601
