date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2086-02-04;111.862648;44.363751;0.159394;18.592184;58.594975;1.721222;9.361281;1.815710;18.243782;4.250849;1.789505;27.922140;5.093273;0.000000;23.355572;9.247292;3.124375;19.255008;44.624538;62.272917;198.714044;29.929585
2086-02-05;49.672226;44.303555;0.050154;19.949427;42.961845;1.444071;28.522069;2.156744;7.531464;2.409536;1.337014;22.682863;2.972015;0.000000;11.899323;4.035450;5.170039;25.322665;37.371568;32.440166;162.144372;20.016379
2086-02-06;41.972927;38.038295;0.403654;19.100388;41.344770;5.295394;16.473290;1.572591;30.389581;1.280262;0.683621;43.545170;22.312748;0.000000;6.242479;16.055514;9.721181;18.361207;21.707982;30.685127;83.911259;1.586646
2086-02-07;48.551387;29.534087;0.755349;19.581758;48.208833;5.765230;10.995241;0.699100;57.581313;1.017335;0.605167;35.873007;28.523979;0.000000;14.119150;21.475887;14.088205;19.582766;73.074034;81.261744;247.168152;3.295429
2086-02-08;64.031750;21.339307;0.084603;32.515452;40.920029;1.852853;39.385268;3.775076;8.334167;0.166825;2.062809;9.009057;20.677558;0.000000;16.725335;17.620307;4.849744;26.068451;12.573645;30.844164;80.157526;60.147570
2086-02-09;64.011297;25.239540;0.050831;20.660520;35.076575;2.207472;22.265980;7.568276;6.404271;0.044677;1.961067;4.115151;13.372559;0.000000;10.422043;15.022706;6.992279;39.099912;0.417439;9.712064;34.198060;2.904968
2086-02-10;63.587155;21.278397;0.049516;16.420300;40.381947;2.570053;18.556833;4.360308;21.696736;0.016793;1.041655;4.695711;14.091879;0.000000;26.894732;8.911262;6.106374;39.600639;0.135941;7.700196;3.814202;14.720833
2086-02-11;99.316789;17.257871;0.052706;16.635956;41.465178;3.076979;7.240077;3.391480;56.805432;0.117180;0.919908;20.269020;7.428990;0.000000;20.196637;24.032785;7.722404;20.214759;7.474545;13.283172;24.969720;3.351162
2086-02-12;89.357813;24.599974;2.705381;21.934688;33.583144;7.789667;7.438581;3.399266;112.504248;0.064912;1.892362;99.321234;8.908277;0.000000;17.083197;97.097313;11.383886;14.028273;0.431448;6.370063;7.303532;1.728149
2086-02-13;48.365365;33.615773;0.444227;30.095152;44.537534;5.971925;12.616784;2.339645;40.995472;2.782083;0.575110;30.955358;17.488374;0.000000;27.520137;90.131229;7.892392;8.091532;0.272448;7.705831;4.497579;0.588105
2086-02-14;35.654041;19.227102;2.039574;31.297417;49.286633;4.251198;9.589013;3.442780;44.477891;6.551373;1.214345;49.347075;9.344067;0.000000;71.359110;31.993441;10.713154;8.053496;0.127722;43.300489;0.939531;0.408376
2086-02-15;36.611433;11.434784;0.397536;29.166284;49.497891;3.038523;7.493599;5.195791;15.868268;2.788874;0.627465;10.698762;1.763940;0.000000;19.040626;14.684264;9.583222;9.166896;0.130413;29.490802;0.144714;1.058116
2086-02-16;73.255586;11.657767;0.227021;26.889585;102.523480;2.831144;22.097645;6.467938;3.846568;0.528093;1.278821;7.945921;0.727075;0.000000;16.574034;12.506185;6.180290;6.945661;0.002332;11.801684;0.042803;0.890638
2086-02-17;51.490849;45.011757;0.402905;24.788646;63.589078;3.287956;18.596642;7.224188;1.983462;0.088001;0.454931;9.973872;0.551808;0.000000;47.138424;29.785014;7.303064;9.347308;0.021470;43.487788;0.023004;7.652265
2086-02-18;53.791728;33.702549;0.580531;23.342998;25.205639;4.424295;18.456329;3.687670;0.973467;0.283063;0.692401;5.507979;0.276734;0.000000;51.511510;53.653831;4.775504;10.922227;0.023714;25.663013;0.008949;8.447206
2086-02-19;35.256553;14.732023;0.475881;26.724884;26.016244;5.274554;16.469063;2.854115;2.640821;0.838781;0.326410;5.779228;0.397759;0.000000;25.904295;37.768179;5.325580;12.442182;0.109454;15.252175;0.080933;3.160807
2086-02-20;64.823224;21.644813;0.477977;30.232809;38.561107;4.489116;13.215957;4.519076;4.177081;0.631735;0.626365;4.721302;1.286533;0.000000;57.938858;15.922571;5.889355;17.578351;0.390542;7.462271;0.115512;3.035777
2086-02-21;147.277739;132.911230;2.035923;35.024471;30.358024;4.665995;10.531845;5.919169;9.267252;0.357488;4.559429;5.776226;6.291636;0.000000;16.114682;8.099023;4.241835;22.202679;0.421558;26.320043;0.290486;19.032488
2086-02-22;52.136712;80.347857;2.841510;41.408303;60.428090;5.730711;13.386427;7.873576;64.606511;0.330128;1.592635;14.929597;18.421296;0.000000;28.118594;10.880842;8.647303;19.446848;1.757382;17.841570;50.218448;9.837350
2086-02-23;66.595940;38.721292;0.278797;32.750800;56.747773;4.326092;14.492906;6.855676;4.114104;0.042236;3.046194;11.513345;29.370880;0.000000;56.384467;7.461597;4.971658;27.853148;11.727668;7.036833;17.413393;11.460593
2086-02-24;42.072721;50.024494;0.778772;34.860919;45.493845;4.358869;15.710906;6.234688;10.298115;0.035213;0.801888;20.232000;8.088765;0.000000;65.300331;3.812566;3.658507;46.965643;31.358305;29.383901;112.090202;16.986743
2086-02-25;70.010044;33.501181;0.778597;32.609395;46.466859;4.500628;40.493095;7.087754;15.168092;0.459637;2.233932;29.404781;18.288626;0.000000;34.569174;11.015549;6.643652;56.154848;2.039164;4.992714;22.548537;10.187889
2086-02-26;54.308855;41.353669;3.451564;34.476403;40.823651;2.691792;30.309899;5.868944;50.746752;0.349154;1.266934;26.133661;17.579997;0.000000;37.553389;7.545632;5.210376;42.679991;1.983363;4.766308;3.015976;22.215141
2086-02-27;102.781109;24.416801;1.764323;35.836970;23.568926;4.631107;29.029250;4.162051;106.250672;0.048396;4.037169;29.768292;8.073236;0.000000;52.597601;21.180435;9.075609;27.732468;7.484001;10.917889;23.676385;6.615505
2086-02-28;47.896998;39.450589;0.394980;29.325470;22.197925;4.988632;40.636712;5.988122;48.182461;0.025934;1.281798;9.005599;4.385867;0.000000;26.646858;21.137647;14.134802;25.804658;4.799316;5.416093;19.004030;7.121398
2086-03-01;70.125604;19.395508;1.624631;7.316653;10.688949;3.107038;17.915739;5.128953;9.275167;0.269111;2.142558;6.291748;1.985273;0.000000;31.753526;10.816955;7.017034;12.562110;5.221426;9.345192;36.521296;5.495493
2086-03-02;82.808450;16.678144;0.905790;7.189730;16.314378;3.189111;20.988542;4.487143;13.504777;0.222779;1.537173;3.025860;0.955403;0.000000;75.114118;20.548590;4.409775;12.894184;0.112488;2.283245;4.916602;1.220006
2086-03-03;39.817614;19.744117;0.520923;9.359685;31.930926;3.178718;21.104469;2.566406;27.031467;0.184864;0.943888;1.259361;0.200112;0.000000;58.447404;35.216623;4.391646;8.399841;0.008517;8.077888;0.006336;0.329814
2086-03-04;41.550731;16.375564;0.960861;10.934428;43.988930;2.439322;16.445008;1.829179;20.638683;1.915813;0.959780;1.895365;0.107786;0.000000;43.151658;21.034972;4.097508;10.017815;0.045641;13.832498;0.087860;0.447153
2086-03-05;38.346862;19.712688;1.278632;14.340737;26.647908;3.959568;17.887181;2.532279;24.715301;2.318007;0.558878;1.899670;0.474922;0.000000;94.378425;24.949847;7.174996;7.761074;0.000000;10.462689;0.011928;0.463465
2086-03-06;32.420192;15.863885;1.022026;10.454210;18.726443;4.481596;15.141447;2.789277;13.518945;1.263174;0.346928;3.667117;12.679365;0.000000;27.075852;24.762108;11.176063;8.728779;0.951830;27.753218;1.109398;0.816371
2086-03-07;35.899559;12.721215;1.729548;8.695991;37.504725;2.691638;12.668019;2.055919;14.998286;0.217604;0.372608;6.133767;2.845547;0.000000;16.246141;6.775522;4.239068;11.819021;1.679532;10.631333;2.783438;1.176892
2086-03-08;48.716723;10.996831;2.388617;11.697875;64.482891;2.904940;13.676269;2.456373;22.184410;0.030123;0.638993;7.155024;0.519629;0.000000;14.895401;8.370519;4.031589;14.022484;0.127249;3.681167;0.593348;1.228632
2086-03-09;60.546985;20.582937;3.188523;10.274018;58.533701;3.728715;15.317563;3.809352;22.058475;0.016827;0.997481;7.490763;0.225547;0.000000;16.743994;10.523320;2.574029;14.676210;0.056049;12.555675;0.143111;1.694097
2086-03-10;48.386697;20.890875;8.857155;20.081523;145.631797;3.330721;14.848029;5.891292;63.038609;0.014252;0.274933;9.648113;0.985373;0.000000;4.226485;5.457954;4.391122;14.424488;0.025359;11.211404;0.483143;1.529244
2086-03-11;45.555352;24.643112;4.886433;24.421824;111.867460;4.555189;13.315130;3.492113;17.716022;0.067431;0.074424;6.797762;4.203148;0.000000;14.251690;1.756654;5.074068;15.672116;1.665446;9.361343;1.394178;2.606016
2086-03-12;38.119284;22.317590;5.026004;18.789498;121.956535;4.255470;17.686409;3.645821;25.562625;0.013536;0.229782;7.502608;3.392022;0.000000;12.912428;2.624182;3.650757;17.061050;1.113207;3.720868;0.597836;1.959691
2086-03-13;32.724409;16.088303;6.386352;32.806036;176.344502;3.322513;16.293527;5.092713;26.495005;1.033880;0.354127;8.383414;8.145041;0.000000;10.777680;2.640130;4.446831;16.942336;2.090781;2.479765;2.910715;0.733108
2086-03-14;38.210331;16.759190;7.948296;40.277920;113.199171;3.893204;16.797220;4.983703;14.845104;0.391095;0.227244;9.129518;5.978390;0.000000;17.666424;2.210404;2.502573;12.590730;0.007601;1.653462;0.580527;1.468778
2086-03-15;33.805975;21.387740;5.628448;16.824858;225.173265;3.647274;15.629957;2.200339;16.127265;0.037168;0.061381;5.612835;3.189365;0.000000;47.760634;3.368364;5.176437;10.681829;0.000000;2.136093;0.002620;1.087039
2086-03-16;28.842308;17.255708;6.650372;24.375753;160.656405;4.015839;12.210880;2.711090;38.165427;0.235123;0.122995;9.432379;9.342407;0.000000;42.599873;2.807404;6.293430;13.973974;0.109669;1.257105;0.016868;0.604070
2086-03-17;52.116425;19.858812;5.013388;21.700710;64.759818;3.724333;24.946324;2.181292;58.840291;0.166535;1.112178;7.013589;16.735022;0.000000;18.731678;1.501924;3.927313;11.168948;0.728908;2.343002;0.177510;0.603187
2086-03-18;51.970372;35.339719;5.435111;24.810991;66.879546;2.977649;14.602749;4.016247;15.378465;0.471858;0.675323;8.233624;0.284210;0.000000;39.164119;3.958288;4.697522;10.443552;0.459224;1.207743;0.142430;1.191982
2086-03-19;57.212388;23.749249;6.481783;25.544101;81.780637;3.631110;16.222212;2.491844;14.392202;0.514196;2.510279;10.052805;0.563545;0.000000;28.282733;4.040445;2.270912;7.982828;0.496927;1.283830;0.071462;1.357656
2086-03-20;109.602955;30.118106;6.880727;25.234411;85.564750;3.038897;16.206582;4.244885;12.891530;0.138609;4.226798;7.000222;2.788388;0.000000;10.763161;3.214024;5.110795;3.779650;0.333064;1.260472;2.446420;0.580899
2086-03-21;82.657518;62.258309;9.419977;27.944068;91.370761;3.160184;17.031328;3.311910;10.365590;0.012153;2.227042;11.285077;1.459727;0.000000;22.867760;6.403773;7.119948;4.911998;0.155302;2.279138;7.601321;0.558292
2086-03-22;33.935515;50.538107;11.050835;33.540518;90.758451;3.935935;14.414384;2.690057;15.825972;0.004960;0.973250;29.680222;4.939963;0.000000;36.007836;6.506667;4.175286;2.460276;1.233660;2.276355;1.477370;0.333230
2086-03-23;95.695235;22.250438;10.265399;36.744660;73.563359;4.153267;12.764641;4.482466;13.235551;1.410057;4.638234;23.499238;1.348893;0.000000;9.145564;7.141609;3.553208;4.136542;5.453886;17.546590;44.388780;1.496650
2086-03-24;101.513392;42.384106;8.915092;33.220086;88.564775;4.501659;12.586275;6.911536;13.852282;2.497339;4.227781;14.290734;0.983692;0.000000;7.663873;7.802092;2.708816;9.111332;3.046944;5.684665;27.889578;0.851786
2086-03-25;52.185850;28.422262;13.865007;30.011732;86.120283;4.411694;13.192795;6.265017;46.853802;0.670541;3.639985;13.028426;1.144885;0.000000;9.653694;5.336931;3.916264;18.675463;0.535361;2.100367;3.475416;2.081325
2086-03-26;70.059138;18.653109;7.586634;32.538504;70.439582;3.499683;10.880625;2.821646;38.794007;0.328164;4.254430;8.907028;1.046250;0.000000;9.178052;1.809120;6.675727;11.281454;0.328006;2.648250;0.230625;0.848695
2086-03-27;60.826202;14.050813;2.707184;36.891266;85.743548;2.306235;10.351561;3.977208;22.848649;0.427821;2.609846;7.204846;1.760749;0.000000;8.449688;1.583644;4.886866;9.224898;0.043066;1.703857;1.607669;0.213151
2086-03-28;43.847317;22.207046;3.638174;34.345140;107.575527;2.656954;10.724602;4.100169;28.978261;0.316090;1.800839;8.096313;2.042176;0.000000;1.734884;7.345295;4.431141;5.857860;0.030528;0.806646;0.539592;0.047352
2086-03-29;55.636078;26.574728;5.990900;46.509037;143.039214;3.387472;10.162693;5.771385;52.416993;0.228037;1.928681;9.290768;0.263769;0.000000;2.376815;11.511036;3.320990;7.796754;0.027600;0.523445;0.131914;0.045824
2086-03-30;74.783040;57.675595;16.028725;66.955731;316.518267;3.942934;10.340111;9.481014;74.904599;0.162297;2.864604;19.558082;1.194011;0.000000;3.412047;4.883963;3.532697;5.441829;0.044546;0.561587;0.108144;0.069219
2086-03-31;67.190900;41.326865;9.541928;99.862757;231.082297;4.525562;9.212420;20.197233;99.003624;0.166340;2.494769;15.520081;1.160521;0.000000;5.593220;5.438805;7.024503;8.953926;2.503226;6.901655;26.407764;1.088473
2086-04-01;78.675879;35.355113;6.656118;64.892283;189.606101;3.300287;13.613225;9.403505;38.411506;0.169217;2.727789;18.704632;5.856318;0.000000;6.862503;1.759495;3.761128;10.183168;7.097366;4.418602;14.421118;2.166353
2086-04-02;80.260080;45.774393;24.460420;62.848398;181.570900;6.456544;20.371202;4.473968;65.058748;0.598238;2.784233;37.426656;15.042486;0.000000;6.133212;2.966873;8.031353;8.865404;2.625145;12.378383;12.184840;1.427764
2086-04-03;80.321609;29.502873;6.179848;60.617321;168.984700;3.609465;20.808355;5.961392;38.199565;0.298945;3.003457;23.158129;8.826098;0.000000;19.006853;0.584729;3.548555;22.692998;20.663810;15.958264;60.460436;10.938939
2086-04-04;90.073952;29.253127;14.108046;72.571047;256.888923;5.387113;11.619384;4.218700;58.136277;0.135850;4.175246;35.029323;4.942196;0.000000;18.458793;0.684357;4.063869;9.131452;0.521704;2.301409;9.178066;0.338908
2086-04-05;78.311505;30.652707;14.152274;74.563982;198.996348;6.675819;26.757940;6.353990;42.804210;0.142226;3.340259;28.700722;13.376947;0.000000;6.591774;3.114242;3.926770;9.381002;0.338882;2.779017;0.100557;1.204056
2086-04-06;81.725386;29.632278;13.234943;56.002245;212.002212;7.566229;15.166789;8.312671;33.449905;0.044118;4.530358;28.326366;10.165152;0.000000;14.458885;7.676283;3.044301;10.571844;3.205333;3.509169;1.340032;2.390382
2086-04-07;101.159810;36.837474;18.806667;161.792815;483.633445;5.018412;9.397487;8.935846;40.075668;0.035962;5.102917;33.411801;1.396560;0.000000;8.470146;3.927247;3.007963;6.512386;0.133195;1.896362;0.313510;1.388407
2086-04-08;68.630416;31.025254;16.935136;145.872845;385.395001;6.018874;12.511741;18.633694;41.255471;0.525238;3.622875;30.040078;1.635491;0.000000;9.085125;4.059138;1.545572;4.430735;0.020426;0.714594;0.011315;0.936485
2086-04-09;80.598336;37.845488;19.840253;195.249729;722.640211;6.829013;13.739466;18.894773;46.609344;1.680188;3.100125;31.439698;2.623705;0.000000;4.117630;0.976510;1.622264;4.965008;0.046723;0.669493;0.028599;0.327933
2086-04-10;86.618515;30.062578;20.388309;161.330366;476.944877;6.244959;17.199761;16.082184;65.027634;1.558193;3.476456;31.209740;0.936097;0.000000;1.766751;0.538478;3.058689;8.744379;0.040379;5.373035;0.003825;0.166535
2086-04-11;92.366969;30.448648;11.644492;124.447056;545.429855;6.877383;16.411676;12.237124;79.870332;1.247584;5.002128;24.187369;1.388767;0.000000;4.835114;0.971105;6.236528;5.525699;6.695191;5.888703;0.496755;1.059280
2086-04-12;74.765511;24.900337;12.388782;140.743428;540.329846;6.821906;13.155431;14.483171;49.293262;2.064135;3.626241;25.085196;0.590745;0.000000;8.647615;1.130922;3.553170;6.717406;5.447520;5.153961;4.309257;1.865359
2086-04-13;78.182960;32.363136;15.978339;156.129372;577.380043;6.687716;15.554429;19.442659;64.021282;1.011779;3.481207;31.822591;0.218779;0.000000;2.961738;2.243111;2.733665;6.174026;0.587682;13.888670;8.671523;0.756090
2086-04-14;97.310926;56.367965;37.786583;176.863412;1101.734269;7.773282;14.503644;18.140158;21.890536;0.148569;5.285775;73.919650;1.219279;0.000000;3.122945;1.420168;2.687316;7.096017;0.521398;6.933601;3.795632;0.760329
2086-04-15;84.930934;48.486645;42.095501;224.696212;849.626425;10.227147;10.222499;21.166170;37.062134;0.081195;12.833013;117.088111;0.679942;1.063784;4.460997;3.499488;5.926973;7.699507;0.079591;3.274448;1.400007;1.775374
2086-04-16;59.030482;23.564283;11.640478;155.035266;508.873081;10.233510;10.858632;23.958263;5.350759;0.726940;11.623592;29.989157;8.502845;1.312501;3.252914;5.789495;10.219628;6.674684;0.589377;3.077033;15.627001;2.741376
2086-04-17;53.177536;19.435238;10.898552;153.786218;487.008163;5.907609;26.366066;22.205190;12.768286;0.122257;12.090223;10.202770;18.550623;1.567369;10.397764;4.292566;4.802272;14.329270;15.697498;10.411445;32.982923;4.537587
2086-04-18;53.692710;23.138965;13.752085;177.509348;721.112249;6.292161;20.379747;22.544373;68.490381;0.134519;12.691203;23.046934;24.157641;1.238201;15.856466;4.603334;5.256061;13.589860;0.707144;1.005104;4.442890;1.256028
2086-04-19;58.924482;27.252144;17.655150;213.631731;554.496119;6.451226;19.910069;26.139394;41.172332;0.126582;9.247626;29.271406;10.596625;1.460794;14.127254;6.272667;3.588818;10.934607;0.862370;2.318635;2.188214;0.628583
2086-04-20;65.023242;29.352719;16.596689;223.976690;720.185317;7.178628;49.165345;29.538167;19.199916;0.203231;8.542225;27.718366;24.852382;1.678387;20.633589;4.489961;6.037009;8.222638;2.764427;2.634199;5.911429;0.378225
2086-04-21;51.643329;28.383495;17.259262;255.979587;902.461413;9.860853;19.978780;33.060409;109.887604;0.042028;7.903390;32.909785;5.305774;1.554544;17.546693;14.213498;9.987809;6.649533;17.474631;8.499757;33.878453;1.275744
2086-04-22;69.515772;33.561947;20.557783;226.266803;744.508313;9.022318;12.113539;23.354677;20.474486;0.230373;13.011963;43.221026;4.633369;1.144790;11.595507;12.807232;5.909607;8.985531;0.208798;7.400001;7.656586;0.275036
2086-04-23;83.246796;50.608339;16.845319;210.194615;998.522261;9.768869;10.776039;21.759840;62.547585;2.880374;11.053657;30.008022;1.287356;1.102004;16.314922;4.454201;8.681145;18.276000;3.249345;5.742385;2.205020;7.938335
2086-04-24;47.501217;41.175485;23.651931;207.705310;883.162662;9.525721;13.493948;27.264841;76.989541;1.527942;8.139491;35.770519;0.687500;0.899727;10.863670;3.045286;7.929220;23.305152;5.507278;3.716101;7.505072;2.972146
2086-04-25;55.328219;38.477520;25.422234;214.989957;807.278959;8.465253;20.277032;29.261020;55.711027;1.213128;8.295320;37.288581;4.193970;0.670529;17.704654;3.703774;5.342056;35.218240;3.673067;4.132758;3.225218;10.310435
2086-04-26;73.170412;38.998234;29.282952;237.867515;841.552539;9.328565;18.936179;30.797814;41.050328;1.187007;10.292445;61.328000;1.484688;0.645659;19.787732;3.094202;7.010781;34.460114;1.489131;5.491760;5.180535;2.765968
2086-04-27;76.137955;61.170828;32.759071;243.532572;877.344567;10.807835;16.484423;30.989852;42.504481;1.867977;11.380843;65.145655;1.099639;0.704532;14.139924;4.602609;6.649045;8.448101;0.394260;7.081384;0.780998;2.651389
2086-04-28;64.028663;62.852937;38.251432;251.666904;792.354610;10.278070;26.547295;26.938734;47.524444;0.592367;8.730697;80.368703;5.213920;0.939447;12.324254;6.425485;4.200764;6.411900;3.539557;9.325606;18.762113;0.471632
