date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2006-02-09;44.026317;35.447123;0.126055;28.321056;27.177719;0.427336;3.393041;2.940565;2.769083;0.068175;1.762208;2.800435;2.870224;0.000000;12.422867;17.774672;0.850965;7.564614;21.860947;16.491511;78.860316;8.510719
2006-02-10;41.802789;31.046756;0.582513;22.141762;22.487905;0.706071;0.080464;4.284691;9.243844;0.095911;0.981294;1.668908;1.472108;0.000000;3.503936;44.814190;0.752505;3.486373;0.030372;2.366812;7.768356;1.759173
2006-02-11;41.070465;68.789307;6.008533;25.762055;32.321201;2.577720;1.815536;4.514244;112.132180;1.720647;0.512358;9.583565;38.088145;0.000000;2.967073;12.945041;17.383098;1.306669;0.239010;3.646575;8.806173;0.405339
2006-02-12;88.147041;74.722214;7.993775;34.364105;35.470271;3.460584;13.855981;7.856403;130.360156;2.375596;2.574106;21.278054;55.580556;0.000000;7.642574;4.610716;14.182508;4.542136;7.748303;4.084566;15.643566;4.105777
2006-02-13;134.958143;95.100583;2.463157;33.454869;41.264782;1.657999;18.112757;7.113034;38.870203;0.787966;4.238562;11.144528;35.501714;0.000000;16.695606;6.787085;4.875034;7.666399;20.158295;4.434424;16.850402;6.462074
2006-02-14;51.254137;63.001582;0.686703;38.095424;26.091864;1.115746;21.322998;5.788843;5.723267;0.036948;1.420630;4.153156;3.056123;0.000000;18.120708;26.329123;0.881677;6.341100;34.687626;28.832747;169.467266;8.825714
2006-02-15;62.979263;66.753181;0.505678;39.762083;24.736364;1.020552;0.807113;4.338221;10.031042;0.470623;1.807223;6.541689;0.806091;0.000000;5.248658;7.677698;0.446916;1.548214;0.215370;22.926542;22.421483;0.991207
2006-02-16;44.222865;38.093046;0.187851;37.410403;23.403235;1.224008;1.225127;4.189066;13.851078;0.143707;0.685906;8.121391;0.638310;0.000000;10.083385;4.610581;6.821028;3.615773;9.637163;18.693483;43.443615;7.677363
2006-02-17;98.870261;124.357086;1.785283;30.277908;22.112067;1.190818;2.416084;5.180152;21.483265;0.012294;2.737276;5.268479;1.626156;0.000000;4.178283;7.810818;7.418992;6.042488;1.588916;3.653880;6.234384;2.557329
2006-02-18;90.442161;59.557550;0.637967;34.697011;30.480356;2.089006;1.571572;4.469302;19.860641;4.088222;4.379960;8.609209;2.766546;0.000000;14.503204;16.461127;3.882139;3.067483;25.840017;46.905963;106.146671;8.605059
2006-02-19;101.215704;53.685245;0.555005;45.232889;35.939126;2.173378;2.690513;4.738356;31.055743;8.845702;3.681605;6.330368;2.336473;0.000000;6.337997;15.645779;1.332865;7.832295;1.031652;29.088695;27.154678;5.903956
2006-02-20;129.005100;64.400001;1.035499;48.411902;52.792042;1.729261;3.465814;5.817491;57.381590;6.584720;4.211008;3.439589;2.710098;0.000000;8.098374;12.661217;2.012048;7.046780;5.615137;10.528586;29.488061;4.699824
2006-02-21;66.636489;96.219267;5.310205;59.937946;89.238613;1.748282;4.583568;6.142589;82.924222;1.602673;2.027332;27.894430;7.097890;0.000000;8.008122;6.043187;7.236172;6.376777;1.593006;5.746865;19.530715;3.225000
2006-02-22;104.419852;44.779567;1.956393;45.354849;45.900494;2.712156;10.391951;7.596485;73.477365;0.726180;4.573175;29.484703;18.991599;0.000000;11.926134;9.944048;8.077812;4.788217;29.268875;51.440871;287.417089;3.839353
2006-02-23;196.775714;127.448393;1.894956;48.582739;43.626670;2.002741;10.477504;8.637131;9.824757;0.113978;7.616945;16.317987;9.220040;0.000000;15.352144;8.057352;2.230757;5.270810;35.626403;27.362016;64.719925;5.399986
2006-02-24;50.501863;54.647163;0.989019;58.528138;30.709292;3.013605;4.484692;7.693076;15.711153;0.201377;1.893015;21.211060;5.514285;0.000000;19.191858;21.634147;3.499762;5.317554;23.144544;39.248155;90.690119;2.823698
2006-02-25;43.934475;36.687556;0.616528;62.012598;75.395979;1.034492;7.800304;7.014017;15.649451;0.682905;1.982347;3.705103;29.853272;0.000000;22.321529;6.243555;3.457998;15.120876;3.646194;12.347574;31.757001;9.693179
2006-02-26;50.986759;31.053313;0.454185;63.295271;156.269401;1.123160;5.608085;5.639738;28.394891;0.019809;0.877818;1.975937;9.304973;0.000000;5.542914;8.300664;3.302367;10.419848;0.256718;12.458075;3.015691;3.438654
2006-02-27;75.450365;39.429180;0.654921;71.953116;168.733304;1.814791;6.288530;8.809640;35.581636;0.076391;1.012230;4.002148;16.150681;0.000000;14.858272;26.934784;6.964518;5.733058;0.091709;9.675115;0.245633;3.069756
2006-02-28;73.009245;40.173882;0.958373;55.113190;50.761017;1.957984;6.280954;17.074285;30.511534;0.670767;1.387143;4.248756;32.374981;0.000000;21.167355;44.850083;7.338209;3.585143;0.091247;29.609562;2.238326;1.909039
2006-03-01;71.456018;24.168031;2.945031;17.722509;29.954524;1.953368;5.256371;8.775465;52.802371;4.084475;1.461580;5.831769;19.701106;0.000000;14.707498;16.858246;7.439497;3.082599;2.810487;6.454977;1.680206;1.263713
2006-03-02;44.315204;21.874673;1.474883;17.119148;50.470022;1.690812;7.670152;5.914843;96.598171;1.698171;0.482663;2.459880;2.950681;0.000000;21.044808;25.932912;8.186717;4.381557;2.772973;6.719179;1.050419;1.150416
2006-03-03;51.020376;14.927712;1.988912;14.866447;50.234085;1.429858;5.476188;4.816781;258.145250;0.706178;0.367327;2.104120;3.018756;0.000000;47.651355;7.332712;6.508223;3.168427;0.089021;6.189076;0.266844;0.999003
2006-03-04;59.221699;15.884075;1.879992;16.485267;55.420214;1.269840;3.341781;3.785831;72.769151;2.177666;0.335893;2.634740;10.609499;0.000000;14.859705;4.137996;12.615261;3.757475;0.370698;38.513934;0.302082;0.842130
2006-03-05;52.356397;15.997265;1.481982;22.494612;110.836022;1.323361;5.659325;5.302722;9.781559;0.705853;0.319014;6.192025;5.505307;0.000000;22.242055;4.835058;19.576583;4.033348;0.687229;15.068606;0.273242;0.676259
2006-03-06;55.551689;10.053446;1.767655;23.459543;40.059885;1.782620;7.178757;6.010706;11.753994;0.338446;0.758215;4.774198;2.517481;0.000000;47.220916;3.930387;14.046356;10.538853;3.237945;14.256469;3.686753;2.065079
2006-03-07;46.955958;12.619265;1.923273;17.078339;27.273607;1.247522;16.895490;9.951185;12.933402;1.376709;0.058487;3.412280;4.449781;0.000000;44.386670;5.125515;9.405453;26.810157;4.495242;9.781411;7.626669;3.645149
2006-03-08;39.113766;9.581931;1.340631;17.558285;26.455362;1.170919;16.755780;12.617330;11.719539;1.649700;0.199803;3.326010;5.762482;0.000000;19.421647;7.285251;4.691824;12.011607;4.045136;12.778845;24.291640;2.633190
2006-03-09;32.901996;6.444278;1.269619;20.494173;21.335565;1.013071;14.275915;6.493577;7.921551;0.444298;0.511594;3.361034;8.557551;0.000000;23.920122;8.689514;4.133813;9.353733;1.465644;9.705691;6.763044;0.959892
2006-03-10;38.715920;6.175120;1.473916;21.406782;36.007147;1.322951;7.569116;4.811646;6.432831;0.200906;0.405091;1.846472;7.690187;0.000000;32.733479;4.917602;10.677836;6.415249;0.784113;7.949022;0.910005;1.293087
2006-03-11;41.435632;7.216241;1.155302;23.227964;82.817621;1.764208;6.019319;4.481202;10.196242;0.867083;0.828422;1.894600;1.558253;0.000000;33.706763;3.308089;7.822638;6.769834;0.371214;4.934085;0.207966;0.832156
2006-03-12;49.893203;8.079183;1.190077;20.642562;58.821202;1.360826;7.321965;4.020519;22.921259;0.979982;0.874685;2.585277;1.138354;0.000000;45.761960;5.011475;5.958246;5.669989;2.610974;3.945817;13.117810;2.770237
2006-03-13;54.813272;23.044798;2.497749;14.966885;37.517899;1.146701;7.776699;9.380432;9.156186;0.844568;1.224790;2.598038;6.808961;0.000000;17.378877;4.312478;3.589619;10.677939;1.501849;6.885753;26.992061;1.470978
2006-03-14;34.574887;16.514094;4.441900;19.857213;54.834685;1.509769;8.151299;9.280348;11.972756;0.924309;1.509669;8.391344;2.545672;0.000000;25.972595;7.878746;2.274570;10.765020;3.503300;8.806132;32.619899;0.463528
2006-03-15;33.067950;13.484388;2.324864;27.466429;47.038108;1.421359;13.414353;10.141840;10.866735;1.278090;0.707529;4.557551;5.321271;0.000000;44.877558;8.578591;4.700673;12.453941;30.585528;15.865040;71.004745;8.026662
2006-03-16;40.665179;13.714360;2.806658;25.188626;103.769555;0.799968;11.837546;9.600840;14.756208;0.731385;0.613179;2.438929;17.610710;0.000000;57.504386;3.719576;4.601413;5.445273;1.247331;5.612353;13.703640;0.583981
2006-03-17;46.294459;14.369460;3.150092;24.803622;84.019468;1.000803;9.944801;8.542158;22.873200;0.270673;0.671484;3.605585;16.112860;0.000000;20.108770;5.970331;2.576823;6.250743;0.803662;6.875132;5.024030;0.408160
2006-03-18;65.446229;18.252641;4.325192;25.721629;62.230175;0.965257;11.729210;6.849548;15.944065;0.149006;1.876459;4.620235;5.439269;0.000000;19.965274;7.402462;2.380953;7.009133;1.852523;6.488289;5.851851;3.885996
2006-03-19;47.511023;23.154197;6.181217;28.248221;128.007034;1.663505;15.530012;7.624161;42.978892;0.072404;1.033180;7.290015;5.222914;0.000000;26.733587;8.162296;1.761509;8.892582;1.482582;3.199994;0.612743;1.145953
2006-03-20;100.295658;53.359968;15.253205;38.024472;253.066720;2.331514;8.999526;8.802903;45.643980;0.125510;2.245285;12.572086;6.413873;0.000000;49.377586;12.227407;3.088561;8.015952;3.116598;2.379028;0.176745;1.184454
2006-03-21;31.334634;66.065082;18.687446;67.725911;488.281991;3.081636;10.769210;12.319486;36.315226;0.308207;0.355649;19.399300;4.374146;0.000000;46.497799;11.055614;2.379820;8.598772;3.049202;3.424700;0.121302;1.171459
2006-03-22;29.335798;42.624863;14.274148;109.233696;231.493916;2.323845;11.839653;21.313742;23.490364;1.743516;1.054001;16.521872;4.004200;0.000000;30.669224;6.085871;2.027712;17.954910;2.782088;5.311585;0.046686;0.620681
2006-03-23;58.672736;29.519884;13.268338;62.256581;161.977535;3.150750;11.974324;25.926081;26.987870;3.257632;3.229537;13.068218;4.063289;0.000000;13.820394;6.656188;2.102069;14.163391;3.854904;7.208800;0.200809;0.878269
2006-03-24;44.434252;28.429325;14.467043;79.203257;184.732820;3.264503;11.598818;26.078340;30.612167;2.814741;1.817056;13.919192;2.718404;0.000000;13.360477;8.394572;0.849934;10.579552;1.614727;10.116363;0.030261;0.637595
2006-03-25;59.317705;26.491629;14.831579;68.965972;152.824060;5.319026;9.247732;28.238486;62.132745;2.197758;2.829922;15.288262;5.653460;0.000000;20.375439;9.248987;2.340991;8.096611;1.846868;13.102487;0.032378;0.996851
2006-03-26;74.009211;27.474690;10.760845;55.079881;161.469687;3.887984;9.971379;18.260909;20.225165;1.536338;3.218151;13.592599;4.452500;0.000000;11.600054;6.418388;1.392351;6.752133;3.130723;4.091879;0.765071;1.096324
2006-03-27;63.880404;34.477092;12.351368;59.009268;183.397259;4.048918;14.057123;17.802676;18.299638;1.372962;2.851006;16.021330;7.386465;0.000000;16.334388;4.315845;1.852582;8.866762;2.826786;1.709000;0.211814;0.804732
2006-03-28;83.403529;45.592861;18.921877;49.634495;196.350629;4.749570;14.317319;22.989985;16.797933;1.032224;3.314504;26.486839;0.833909;0.000000;14.208352;3.050059;1.148420;6.345336;2.344563;2.045462;0.025871;2.623817
2006-03-29;82.795895;40.850652;16.024362;57.364883;205.567301;6.755456;13.216018;26.354537;22.901435;0.953591;3.839312;33.855889;1.638563;0.000000;32.242042;6.199855;0.730724;8.941374;6.438445;8.833952;3.379347;4.491672
2006-03-30;72.340607;61.718171;25.356231;86.656768;276.466334;8.017948;22.778341;37.140120;21.143691;0.553321;3.062582;41.933216;5.948147;0.000000;8.825064;8.242806;1.330910;12.161290;3.021232;3.324719;6.058447;0.793382
2006-03-31;65.076761;39.256858;15.260255;140.585344;425.396562;6.545528;14.195349;44.846167;14.977179;0.331261;2.458338;18.046801;6.266522;0.000000;12.569149;7.293356;1.616223;11.062845;6.814543;7.059514;20.790363;3.735695
2006-04-01;96.368110;41.392749;13.992580;133.475949;348.062534;8.901201;26.485056;37.830349;16.935119;0.866816;3.422447;40.262656;8.124979;0.000000;17.440564;7.007544;0.902031;12.202850;5.104487;5.078945;21.180324;5.163017
2006-04-02;83.648628;42.083643;28.918827;106.720965;330.102189;14.351581;28.760551;36.903169;90.416647;1.383517;2.661395;78.115654;15.698827;0.000000;18.799362;8.871568;2.570460;9.048122;19.263381;6.457392;12.814833;4.156036
2006-04-03;77.914772;23.024377;11.232501;130.096051;465.077380;6.592962;23.206547;28.125379;19.573834;1.264077;2.824625;40.812040;12.792024;0.000000;36.098763;10.576170;1.141034;9.037135;13.096386;10.798333;29.672218;4.470301
2006-04-04;77.153421;23.558077;11.008729;144.318891;598.889627;7.089245;19.171020;31.883560;14.163396;0.465426;2.426339;30.134436;6.221887;0.000000;40.891675;16.721115;0.674824;21.134990;17.661072;4.395249;11.663094;4.659307
2006-04-05;123.210452;32.314476;17.113410;163.244646;540.533196;8.559210;20.260146;31.106874;17.137196;0.277041;3.301202;35.472259;4.641732;0.000000;12.618808;13.358548;1.281294;24.649114;3.418893;6.042740;1.533527;8.749259
2006-04-06;114.149380;41.383393;18.610806;145.057797;541.542356;9.757168;17.884565;31.282264;19.053413;1.352015;3.307827;42.849256;2.739169;0.000000;9.543464;8.107662;1.312528;17.690130;0.589162;7.587407;14.574567;3.865207
2006-04-07;96.315154;56.726586;19.744344;148.954190;659.340020;9.428611;20.837476;38.003372;40.379546;1.081412;2.707179;51.517764;2.524753;0.000000;12.422543;16.240697;1.611856;18.510154;0.670584;4.933360;18.010911;3.658870
2006-04-08;72.318018;36.820128;15.861674;154.375300;456.914796;9.502432;18.673898;44.034347;70.918087;0.688653;3.394289;39.795162;1.382139;0.000000;7.962157;26.210492;1.714425;12.879325;2.740157;6.190551;16.354325;5.463988
2006-04-09;82.808655;32.291396;15.144923;131.754275;342.942350;9.879989;19.073592;36.736546;91.257674;2.378672;5.281885;33.818503;2.505591;0.000000;18.182284;11.001292;2.113490;11.938802;3.868017;5.439962;3.331438;2.563712
2006-04-10;134.849231;36.268507;15.606165;168.150215;362.641532;9.344966;26.413044;40.935096;71.262781;2.262801;3.645401;31.836628;4.572506;0.000000;53.433477;5.352629;2.081270;42.767641;4.865899;11.725260;9.863599;4.781744
2006-04-11;162.206921;37.982398;12.978723;169.299680;414.980675;6.741681;21.348281;44.093872;63.809957;0.782320;4.589349;24.486544;3.548387;0.000000;43.350738;3.872199;1.491064;40.067979;21.341144;10.135514;1.821628;6.913991
2006-04-12;97.841421;24.526525;8.142824;198.401587;488.200301;6.815201;16.639198;48.764305;75.809578;0.313073;2.274243;15.156700;3.835131;0.000000;21.728708;4.281992;0.669397;19.388222;15.717867;16.641083;5.202239;7.050500
2006-04-13;86.956014;17.476678;9.106932;213.925526;480.332686;8.372620;18.129940;45.107358;90.797930;0.240176;4.130184;27.598420;1.127108;0.000000;31.958470;5.625391;1.093709;13.719963;29.615020;24.686281;11.886533;2.933763
2006-04-14;93.618785;25.688098;12.958337;184.154740;474.353584;9.699103;18.716330;41.047789;48.360694;0.184951;4.867587;36.964961;1.033333;0.000000;25.670854;5.707852;0.635857;31.346498;10.219951;23.139470;37.310253;5.720922
2006-04-15;95.856524;29.273550;17.399636;175.267350;444.051807;7.771477;24.513936;44.857154;48.168631;0.151404;13.501733;39.369993;4.186108;0.405042;19.020717;6.462461;2.171528;24.238980;1.486740;6.551270;7.756141;3.733614
2006-04-16;101.062621;50.390683;17.539032;167.885081;440.294181;7.215088;25.570134;48.614792;56.114160;0.259068;11.497399;41.394854;4.396754;0.371056;26.443053;4.906473;1.210505;27.011646;12.356147;7.938839;2.064814;12.635408
2006-04-17;97.437066;34.024722;12.610870;183.794434;420.174254;7.779323;19.269577;48.503627;69.534077;0.295905;12.659571;19.577570;2.878497;0.737392;22.342251;5.030586;1.229955;23.516654;0.089002;6.893965;0.335433;1.620030
2006-04-18;119.562634;40.960307;10.264442;198.540793;401.016279;7.224726;18.487751;55.652960;74.815885;0.100993;13.469864;23.890623;7.790241;1.006146;22.965527;6.009829;1.171025;17.894616;0.247156;10.247554;0.086110;1.832000
2006-04-19;103.389411;34.938982;20.361694;205.127245;388.784139;8.073818;26.843661;55.241488;58.323706;0.037655;12.092495;54.627082;8.700287;0.719896;24.551627;9.070084;0.496968;21.074805;24.651653;24.771977;108.987960;19.066402
2006-04-20;100.698853;27.648572;17.628372;214.208942;397.710387;7.897185;38.220559;60.849956;56.392563;0.234836;13.512612;35.180028;6.535838;0.435493;30.423411;7.025647;1.948692;21.222270;2.827406;14.862898;48.089952;8.838148
2006-04-21;125.652928;18.991845;13.598243;194.304484;420.244244;7.589485;26.871093;67.248167;119.207857;0.132475;12.833391;29.646935;3.372925;1.207245;18.792507;5.457114;5.972110;20.199997;3.309542;15.591268;43.318951;4.725949
2006-04-22;101.115795;17.281039;11.370095;197.461903;419.469272;6.949727;22.220527;69.457906;57.916504;0.203503;12.777404;25.118293;6.058261;1.423179;27.826778;6.955411;2.505804;23.217349;28.571380;15.904097;36.555529;5.051241
2006-04-23;80.245177;17.866502;8.397099;191.291952;406.605014;5.802015;23.360179;66.400343;47.817706;0.180285;10.890217;13.904201;11.019860;0.659849;51.599641;8.004568;3.982964;18.615366;11.188565;20.941856;7.853721;7.950469
2006-04-24;123.579206;45.694138;20.146605;218.999833;499.818453;6.411301;26.822333;64.040518;41.550805;0.167843;12.220559;26.305835;3.233163;1.105312;31.561602;7.480798;1.887145;25.959038;3.854843;16.710837;0.648291;2.297484
2006-04-25;151.417992;76.347390;45.972726;262.917068;820.167746;11.283484;19.019272;59.618110;75.657097;0.166719;12.753332;84.610301;1.374068;1.617379;20.299848;13.336889;1.908752;13.301406;0.099061;14.069957;0.089129;2.197300
2006-04-26;161.357852;46.112978;30.709895;286.739495;643.402682;9.810465;20.625512;64.153026;54.532118;0.164626;11.741192;61.676333;2.056358;1.078813;27.909542;16.222623;1.830797;13.629122;0.104863;7.463401;0.178166;1.513303
2006-04-27;102.796939;76.650833;54.122005;332.962450;618.339964;11.953935;24.772046;70.762884;40.255141;1.221031;8.349444;127.454989;0.686154;1.265198;20.019804;13.600717;1.350421;14.477344;0.053302;8.316176;1.723183;1.678394
2006-04-28;79.674635;26.751828;9.521170;276.800997;866.873612;6.532059;30.045158;77.880321;32.369536;1.213511;7.814625;18.779714;0.455913;1.674619;23.923411;4.090881;1.297569;15.555678;0.636067;5.515525;4.188283;1.857918
